Upper Level Conf,Upper Level Term,Lower Level Conf,Lower Level Term,average_partial_lifetime,re_partial_lifetime,difference
3s23p3d,3P°,3s23p2,3P,3.0688e-08,1.1560e-08,1.9128e-08
3s23p3d,3P°,3s23p4p,3S,3.6179e-05,1.3629e-05,2.2550e-05
3s23p3d,3P°,3s23p4p,3P,2.1481e-04,8.0920e-05,1.3389e-04
3s23p3d,3P°,3s23p4p,3D,4.1685e-04,1.5703e-04,2.5982e-04
3s23p3d,3P°,3s23p4p,1D,3.8276e+00,1.4419e+00,2.3857e+00
3s23p4d,1D°,3s23p4p,1P,5.3191e-08,4.3010e-08,1.0181e-08
3s23p4d,1D°,3s23p4p,1D,2.2523e-07,1.8212e-07,4.3110e-08
3s23p4d,1D°,3s23p2,3P,2.1778e-06,1.7610e-06,4.1684e-07
3s23p4d,1F°,3s23p2,1D,1.0000e-08,1.0000e-08,1.6801e-15
3s23p4d,1F°,3s23p2,3P,3.8314e-08,3.8314e-08,6.4373e-15
3s23p4d,1F°,3s23p4p,1D,1.8727e-07,1.8727e-07,3.1464e-14
3s23p4d,1F°,3s23p5p,1D,2.3810e-06,2.3810e-06,4.0004e-13
3s23p4d,1P°,3s23p2,1S,2.8736e-09,2.5396e-09,3.3398e-10
3s23p4d,1P°,3s23p2,1D,2.0534e-07,1.8147e-07,2.3865e-08
3s23p4d,1P°,3s23p4p,1S,2.1882e-07,1.9339e-07,2.5432e-08
3s23p4d,1P°,3s23p2,3P,3.0411e-07,2.6877e-07,3.5345e-08
3s23p4d,1P°,3s23p5p,1P,3.9683e-06,3.5071e-06,4.6121e-07
3s23p4d,3D°,3s23p2,3P,1.0718e-07,7.8090e-09,9.9371e-08
3s23p4d,3D°,3s23p4p,3P,5.2715e-06,3.8407e-07,4.8874e-06
3s23p4d,3D°,3s23p5p,3D,8.2415e-06,6.0046e-07,7.6410e-06
3s23p4d,3D°,3s23p5p,3P,8.8579e-06,6.4538e-07,8.2125e-06
3s23p4d,3F°,3s23p4p,3D,2.5686e-06,5.8438e-08,2.5102e-06
3s23p4d,3F°,3s23p5p,3D,3.3781e-02,7.6855e-04,3.3012e-02
3s23p4d,3P°,3s23p4p,3S,1.0749e-07,7.8147e-08,2.9343e-08
3s23p4d,3P°,3s23p4p,3P,3.5297e-07,2.5661e-07,9.6356e-08
3s23p4f,2[3/2],3s23p3d,3P°,1.3478e-06,1.1888e-02,-1.1886e-02
3s23p4f,2[3/2],3s23p3d,3D°,1.6136e-06,1.4232e-02,-1.4230e-02
3s23p4f,2[3/2],3s23p4d,3P°,6.2756e-06,5.5351e-02,-5.5345e-02
3s23p4f,2[3/2],3s23p4d,3D°,2.2455e-02,1.9805e+02,-1.9803e+02
3s23p4f,2[3/2],3s23p2,1S,5.0251e-02,4.4322e+02,-4.4317e+02
3s23p4f,2[5/2],3s23p2,1S,5.4645e-02,1.1214e-02,4.3431e-02
3s23p4f,2[5/2],3s23p2,1D,1.1188e-01,2.2959e-02,8.8921e-02
3s23p4f,2[5/2],3s23p2,3P,1.5327e+01,3.1453e+00,1.2182e+01
3s23p4f,2[7/2],3s23p2,1D,3.1208e-02,3.2422e-02,-1.2140e-03
3s23p4f,2[7/2],3s23p2,3P,7.7194e-02,8.0197e-02,-3.0029e-03
3s23p4f,2[9/2],3s23p2,1D,1.0730e-02,1.0730e-02,0.0000e+00
3s23p4p,1D,3s23p4s,1P°,4.5872e-08,4.5864e-08,7.7098e-12
3s23p4p,1D,3s23p3d,1D°,7.4074e-06,7.4062e-06,1.2450e-09
3s23p4p,1D,3s3p3,3D°,1.5713e-01,1.5710e-01,2.6409e-05
3s23p4p,1P,3s23p4s,1P°,1.1403e-07,1.0801e-07,6.0194e-09
3s23p4p,1P,3s23p4s,3P°,2.4317e-04,2.3033e-04,1.2836e-05
3s23p4p,1S,3s23p4s,1P°,4.4248e-08,4.4248e-08,0.0000e+00
3s23p4p,3D,3s23p4s,3P°,6.7068e-07,5.9527e-08,6.1115e-07
3s23p4p,3D,3s23p4s,1P°,3.7098e-05,3.2927e-06,3.3805e-05
3s23p4p,3D,3s3p3,3D°,8.2449e-05,7.3178e-06,7.5131e-05
3s23p4p,3D,3s23p3d,1D°,3.9142e+00,3.4741e-01,3.5668e+00
3s23p4p,3P,3s23p4s,3P°,1.1433e-07,3.9634e-08,7.4696e-08
3s23p4p,3P,3s3p3,3D°,3.1109e-05,1.0784e-05,2.0325e-05
3s23p4p,3P,3s23p4s,1P°,2.1104e-04,7.3160e-05,1.3788e-04
3s23p4p,3P,3s23p3d,1D°,8.0291e-03,2.7834e-03,5.2457e-03
3s23p4p,3S,3s23p4s,3P°,5.7736e-07,4.5985e-08,5.3138e-07
3s23p4p,3S,3s23p4s,1P°,1.5106e-05,1.2031e-06,1.3903e-05
3s23p4s,1P°,3s23p2,1D,4.6083e-09,4.5706e-09,3.7664e-11
3s23p4s,1P°,3s23p2,1S,7.5188e-08,7.4573e-08,6.1451e-10
3s23p4s,1P°,3s23p2,3P,2.6007e-06,2.5794e-06,2.1255e-08
3s23p4s,3P°,3s23p2,3P,1.1925e-08,4.5095e-09,7.4155e-09
3s23p4s,3P°,3s23p2,1D,8.5213e-06,3.2223e-06,5.2990e-06
3s23p4s,3P°,3s23p2,1S,1.6420e-05,6.2093e-06,1.0211e-05
3s23p5d,1D°,3s23p2,3P,1.3038e-07,1.3038e-07,4.7505e-13
3s23p5d,1D°,3s23p4p,1P,2.1645e-07,2.1645e-07,7.8865e-13
3s23p5d,1D°,3s23p5p,1P,3.0581e-07,3.0581e-07,1.1142e-12
3s23p5d,1D°,3s23p5p,1D,1.1403e-06,1.1403e-06,4.1548e-12
3s23p5d,1D°,3s23p4p,1D,1.7637e-06,1.7637e-06,6.4262e-12
3s23p5d,1F°,3s23p2,1D,8.6957e-09,8.6957e-09,1.4999e-14
3s23p5d,1F°,3s23p4p,1D,2.9240e-07,2.9240e-07,5.0434e-13
3s23p5d,1F°,3s23p5p,1D,1.7544e-06,1.7544e-06,3.0260e-12
3s23p5d,1P°,3s23p4p,1S,4.3103e-07,4.3104e-07,-5.7271e-12
3s23p5d,1P°,3s23p5p,1S,1.3351e-06,1.3351e-06,-1.7739e-11
3s23p5d,3D°,3s23p2,3P,7.0110e-08,8.1636e-09,6.1946e-08
3s23p5d,3D°,3s23p2,1D,4.8809e-07,5.6833e-08,4.3126e-07
3s23p5d,3D°,3s23p4p,3P,4.5806e-06,5.3336e-07,4.0472e-06
3s23p5d,3D°,3s23p6p3/2,"(3/2,3/2)",5.0405e-05,5.8692e-06,4.4536e-05
3s23p5d,3D°,3s23p5p,3P,6.9178e-05,8.0551e-06,6.1123e-05
3s23p5d,3F°,3s23p4p,3D,5.8076e-06,1.5548e-07,5.6521e-06
3s23p5d,3F°,3s23p5p,3D,1.8134e-05,4.8547e-07,1.7649e-05
3s23p5d,3F°,3s23p6p3/2,"(3/2,3/2)",4.9751e-04,1.3319e-05,4.8419e-04
3s23p5d,3P°,3s23p5p,3S,6.1807e-06,4.2310e-06,1.9497e-06
3s23p5d,3P°,3s23p5p,3P,1.5241e-05,1.0433e-05,4.8079e-06
3s23p5d,3P°,3s23p6p3/2,"(3/2,3/2)",1.2547e-04,8.5890e-05,3.9580e-05
3s23p5d,3P°,3s23p5f,2[3/2],5.6274e-03,3.8522e-03,1.7752e-03
3s23p5f,2[3/2],3s23p3d,3P°,2.4068e-06,1.1635e-06,1.2433e-06
3s23p5f,2[3/2],3s23p3d,3D°,5.4164e-06,2.6184e-06,2.7980e-06
3s23p5f,2[3/2],3s23p4d,3D°,6.1129e-06,2.9551e-06,3.1578e-06
3s23p5f,2[3/2],3s23pnd,a 3P°,8.2867e-06,4.0060e-06,4.2807e-06
3s23p5f,2[3/2],3s23p5d,3F°,6.5359e-04,3.1596e-04,3.3763e-04
3s23p5f,2[9/2],3s23p3d,3F°,1.0965e-07,1.0965e-07,1.0498e-12
3s23p5f,2[9/2],3s23p4d,3F°,1.3514e-06,1.3514e-06,1.2938e-11
3s23p5f,2[9/2],3s23p5d,3F°,3.0675e-06,3.0675e-06,2.9368e-11
3s23p5p,1D,3s23p5s,1P°,3.8314e-07,3.8314e-07,3.1142e-12
3s23p5p,1D,3s23p4s,1P°,4.5045e-07,4.5045e-07,3.6613e-12
3s23p5p,1D,3s23p3d,1F°,8.5470e-07,8.5469e-07,6.9471e-12
3s23p5p,1D,3s23p3d,1P°,1.3831e-06,1.3831e-06,1.1242e-11
3s23p5p,1D,3s23p4d,1D°,1.5528e-05,1.5528e-05,1.2621e-10
3s23p5p,1P,3s23p5s,1P°,7.5758e-07,7.5758e-07,3.8822e-12
3s23p5p,1P,3s23p4s,1P°,1.0000e-04,9.9999e-05,5.1245e-10
3s23p5p,1P,3s23p4d,1D°,2.3981e-04,2.3981e-04,1.2289e-09
3s23p5p,1S,3s23p4s,1P°,2.8090e-07,2.8090e-07,2.1699e-12
3s23p5p,1S,3s23p3d,1P°,5.0761e-07,5.0761e-07,3.9211e-12
3s23p5p,1S,3s23p5s,1P°,5.1020e-07,5.1020e-07,3.9411e-12
3s23p5p,3D,3s23p5s,3P°,3.7857e-06,3.8753e-07,3.3982e-06
3s23p5p,3D,3s23p4s,3P°,1.6040e-05,1.6420e-06,1.4398e-05
3s23p5p,3D,3s23p3d,3D°,2.0554e-05,2.1040e-06,1.8450e-05
3s23p5p,3D,3s23p3d,3F°,1.3074e-04,1.3383e-05,1.1736e-04
3s23p5p,3D,3s23p4d,3P°,1.1952e-01,1.2235e-02,1.0729e-01
3s23p5p,3P,3s23p5s,3P°,7.6819e-07,2.7672e-07,4.9147e-07
3s23p5p,3P,3s23p4s,3P°,9.6242e-07,3.4668e-07,6.1574e-07
3s23p5p,3P,3s23p3d,3D°,1.5765e-05,5.6789e-06,1.0086e-05
3s23p5p,3P,3s23p4d,3P°,2.0896e-04,7.5272e-05,1.3369e-04
3s23p5p,3S,3s23p4s,3P°,9.5382e-07,2.1927e-07,7.3455e-07
3s23p5p,3S,3s23p5s,3P°,1.1783e-06,2.7088e-07,9.0742e-07
3s23p5p,3S,3s23p4d,3P°,4.2112e-05,9.6810e-06,3.2431e-05
3s23p5s,1P°,3s23p2,1D,1.4124e-08,1.4124e-08,-2.9394e-13
3s23p5s,1P°,3s23p2,1S,4.0816e-08,4.0817e-08,-8.4943e-13
3s23p5s,1P°,3s23p4p,1P,8.4746e-08,8.4748e-08,-1.7637e-12
3s23p5s,1P°,3s23p4p,1D,1.6474e-07,1.6474e-07,-3.4284e-12
3s23p5s,1P°,3s23p4p,1S,6.8966e-06,6.8967e-06,-1.4353e-10
3s23p5s,3P°,3s23p2,3P,4.0536e-08,1.6695e-08,2.3841e-08
3s23p5s,3P°,3s23p2,1S,2.3585e-07,9.7138e-08,1.3871e-07
3s23p5s,3P°,3s23p4p,3P,4.6489e-07,1.9147e-07,2.7342e-07
3s23p5s,3P°,3s23p4p,3S,8.1094e-07,3.3400e-07,4.7694e-07
3s23p5s,3P°,3s23p2,1D,1.1668e-06,4.8056e-07,6.8624e-07
3s23pnd,a 3P°,3s23p2,3P,4.6073e-08,1.4218e-08,3.1855e-08
3s23pnd,a 3P°,3s23p5p,3S,6.1871e-07,1.9093e-07,4.2778e-07
3s23pnd,a 3P°,3s23p4p,3S,1.1349e-06,3.5022e-07,7.8468e-07
3s23pnd,a 3P°,3s23p5p,3P,1.7505e-06,5.4019e-07,1.2103e-06
3s23pnd,a 3P°,3s23p5p,3D,1.9534e-04,6.0280e-05,1.3506e-04
3s3p3,3D°,3s23p2,3P,5.4002e+01,2.5528e-08,5.4002e+01
3s3p3,3D°,3s23p2,1D,3.3878e+02,1.6015e-07,3.3878e+02
3s3p3,3D°,3s3p3,3D°,1.4245e+14,6.7339e+04,1.4245e+14
3s3p3,5S°,3s23p2,3P,5.0736e+02,2.2727e-04,5.0736e+02
