Upper Level Conf,Upper Level Term,average_total_lifetime,average_Ek,var_Ek,var_total_lifetime,count
3d74p,1I°,1.1498e-08,5.3094e+04,,,1
3d74p,u 3G°,1.5606e-08,5.1623e+04,5.2602e+04,1.0446e-17,3
3d74p,v 1G°,7.8808e-09,5.6951e+04,,,1
3d74p,w 3H°,3.9652e-08,5.2604e+04,2.8498e+04,2.8236e-15,3
3d74p,y 3I°,1.0700e-08,5.2689e+04,3.8017e+04,2.5103e-19,3
3d74s,a 1H,2.0833e+01,2.8820e+04,,,1
3d74p,1P°,8.3893e-09,5.2181e+04,,,1
3d74p,u 3D°,8.1392e-09,5.2259e+04,7.4860e+04,2.1441e-18,3
3d74p,w 3P°,1.4480e-08,5.0060e+04,1.4087e+04,5.8246e-18,3
3d74p,x 3S°,3.0120e-08,5.3808e+04,,,1
3d74p,y 1D°,9.3870e-09,5.1708e+04,,,1
3d74s,a 1P,2.9412e+01,2.7543e+04,,,1
3d74s,c 3P,5.6250e+01,2.4932e+04,5.1066e+04,7.8125e+01,2
3d74d,e 3G,1.5132e-07,5.4062e+04,1.0240e+05,3.6108e-14,3
3d74d,e 3H,1.3106e-08,5.4221e+04,1.2931e+05,1.3525e-19,3
3d74d,e 3P,2.7417e-07,5.5128e+04,1.2321e+05,1.3768e-14,2
3d74d,e 5H,1.3914e-08,5.3989e+04,2.4376e+05,5.6059e-18,4
3d74d,f 3D,4.2854e-08,5.4088e+04,1.2348e+05,1.7749e-16,3
3d74d,f 3F,9.9331e-08,5.4904e+04,9.7512e+04,2.7245e-15,2
3d74d,f 5G,2.7831e-07,5.3751e+04,2.7939e+05,2.8926e-14,5
3d74d,f 5P,6.3380e-08,5.3552e+04,1.4638e+05,1.1149e-16,3
3d74d,g 5F,9.4753e-08,5.3786e+04,3.1591e+05,1.5614e-15,5
3d74d,h 5D,5.5190e-08,5.3700e+04,1.9295e+05,9.3749e-16,4
3d74p,y 3D°,7.2620e-09,3.8616e+04,1.7111e+05,4.7738e-20,3
3d74p,y 3F°,9.7338e-09,3.7123e+04,1.7546e+05,6.0503e-20,3
3d74p,y 5D°,6.1240e-09,3.3709e+04,1.7258e+05,1.1216e-19,5
3d74p,y 5F°,8.0791e-09,3.4261e+04,1.6034e+05,1.3660e-20,5
3d74p,z 3G°,1.1036e-08,3.5742e+04,1.2305e+05,3.3971e-19,3
3d74p,z 5G°,1.0737e-08,3.5270e+04,2.2000e+05,1.1172e-18,5
3d74s,a 5F,4.8388e+02,7.6347e+03,2.4199e+05,2.3364e+04,5
3d75p,3F°,1.3699e-07,5.3329e+04,,,1
3d75p,5F°,1.2500e-07,5.3661e+04,,,1
3d75s,e 3F,3.3555e-07,4.8474e+04,2.3652e+05,2.1669e-14,3
3d75s,e 5F,3.1137e-07,4.7679e+04,2.4303e+05,1.0711e-13,5
3d74p,u 5D°,1.2547e-08,4.6941e+04,4.9648e+04,2.5805e-18,5
3d74p,w 3D°,1.3260e-08,4.7142e+04,1.6260e+04,1.3637e-19,3
3d74p,w 5P°,4.6468e-09,4.6287e+04,1.9199e+04,1.5151e-18,3
3d74p,x 3P°,1.1128e-08,4.8427e+04,1.2007e+04,7.5711e-19,3
3d74p,y 3S°,1.5974e-08,4.7556e+04,,,1
3d74p,y 5S°,1.3607e-08,4.4512e+04,,,1
3d74s,a 5P,3.6346e+00,1.7735e+04,3.5617e+04,1.4072e-02,3
3d74s,b 3P,1.7524e+01,2.2946e+04,1.1389e+04,4.2665e+01,3
3d8,3P,1.1905e-06,4.1178e+04,,,1
