Upper Level Conf,Upper Level Term,Lower Level Conf,Lower Level Term,average_partial_lifetime,re_partial_lifetime,difference
5s5f,3F°,5s6d,1D,5.5249e-07,1.1278e-07,4.3971e-07
5s5f,3F°,5s5d,3D,1.0613e-06,2.1664e-07,8.4466e-07
5s5f,3F°,5p2,1D,5.2632e-06,1.0744e-06,4.1888e-06
5s5p,1P°,5s2,1S,7.8125e-10,7.8125e-10,0.0000e+00
5s5p,3P°,5s2,1S,9.8039e-02,9.8039e-02,0.0000e+00
5s6d,1D,5s5p,1P°,1.9231e-09,1.9169e-09,6.2203e-12
5s6d,1D,5s6p,1P°,1.1905e-08,1.1866e-08,3.8507e-11
5s6d,1D,5s6p,3P°,3.8462e-07,3.8338e-07,1.2441e-09
5s6d,1D,5s5p,3P°,1.2174e-06,1.2135e-06,3.9377e-09
5s6d,3D,5s5p,3P°,3.6770e-08,4.8036e-09,3.1966e-08
5s6d,3D,5s6p,3P°,7.1664e-08,9.3622e-09,6.2302e-08
5s6d,3D,5s6p,1P°,5.7143e-07,7.4652e-08,4.9678e-07
5s6d,3D,5s5p,1P°,2.8134e-06,3.6754e-07,2.4459e-06
5s6f,1F°,5s5d,1D,2.1739e-08,2.1740e-08,-5.8071e-13
5s6f,1F°,5s7d,1D,7.8740e-08,7.8742e-08,-2.1034e-12
5s6f,1F°,5s6d,1D,1.1765e-07,1.1765e-07,-3.1427e-12
5s6f,1F°,5p2,1D,2.9412e-07,2.9413e-07,-7.8567e-12
5s6f,1F°,5p2,3P,2.1277e-06,2.1278e-06,-5.6836e-11
5s6f,3F°,5s6d,3D,2.1777e-07,3.6560e-08,1.8121e-07
5s6f,3F°,5s7d,3D,2.7716e-07,4.6531e-08,2.3063e-07
5s6f,3F°,5s5d,3D,1.6592e-06,2.7856e-07,1.3806e-06
5s6p,1P°,5s6s,1S,2.2727e-08,2.2726e-08,5.8792e-13
5s6p,1P°,5s5d,1D,4.1667e-08,4.1666e-08,1.0779e-12
5s6p,1P°,5s2,1S,1.4286e-07,1.4286e-07,3.6956e-12
5s6p,1P°,5s6s,3S,3.4483e-07,3.4482e-07,8.9203e-12
5s6p,1P°,5s5d,3D,3.4483e-06,3.4482e-06,8.9203e-11
5s6p,3P°,5s6s,3S,1.7033e-08,1.7261e-08,-2.2772e-10
5s6p,3P°,5s2,1S,2.0408e-07,2.0681e-07,-2.7284e-09
5s6p,3P°,5s5d,3D,4.7584e-07,4.8220e-07,-6.3616e-09
5s6p,3P°,5s6s,1S,1.0000e-06,1.0134e-06,-1.3369e-08
5s6p,3P°,5s5d,1D,1.6667e-06,1.6890e-06,-2.2282e-08
5s6s,1S,5s5p,1P°,2.9412e-09,2.9412e-09,-3.0000e-15
5s6s,1S,5s5p,3P°,2.1277e-07,2.1277e-07,-2.1703e-13
5s6s,3S,5s5p,3P°,5.5004e-09,1.2771e-09,4.2233e-09
5s6s,3S,5s5p,1P°,1.1111e-06,2.5798e-07,8.5312e-07
5s7d,1D,5s5p,1P°,5.5556e-09,5.2140e-09,3.4164e-10
5s7d,1D,5s6p,1P°,2.5000e-08,2.3463e-08,1.5374e-09
5s7d,1D,5s7p,1P°,4.2017e-08,3.9433e-08,2.5838e-09
5s7d,1D,5s7p,3P°,7.1942e-07,6.7518e-07,4.4241e-08
5s7d,1D,5s6p,3P°,7.6923e-07,7.2193e-07,4.7304e-08
5s7d,3D,5s5p,3P°,1.0633e-07,1.4333e-08,9.1997e-08
5s7d,3D,5s6p,3P°,1.7986e-07,2.4244e-08,1.5562e-07
5s7d,3D,5s7p,3P°,2.6715e-07,3.6011e-08,2.3114e-07
5s7d,3D,5s7p,1P°,1.0372e-06,1.3981e-07,8.9739e-07
5s7d,3D,5s6p,1P°,1.7949e-06,2.4195e-07,1.5530e-06
5s7f,1F°,5s5d,1D,5.5556e-08,5.5556e-08,1.8806e-13
5s7f,1F°,5s7d,1D,2.0408e-07,2.0408e-07,6.9082e-13
5s7f,1F°,5s6d,1D,2.7027e-07,2.7027e-07,9.1488e-13
5s7f,1F°,5p2,1D,6.2500e-07,6.2500e-07,2.1157e-12
5s7f,3F°,5s5d,3D,3.1396e-07,8.3619e-08,2.3034e-07
5s7f,3F°,5s6d,3D,4.1789e-07,1.1130e-07,3.0659e-07
5s7f,3F°,5s7d,3D,5.9111e-07,1.5743e-07,4.3368e-07
5s7p,1P°,5s5d,1D,8.3333e-08,8.2425e-08,9.0772e-10
5s7p,1P°,5p2,1D,9.1743e-08,9.0744e-08,9.9933e-10
5s7p,1P°,5p2,1S,1.0204e-07,1.0093e-07,1.1115e-09
5s7p,1P°,5s6s,1S,6.2500e-07,6.1819e-07,6.8079e-09
5s7p,1P°,5s7s,3S,8.9286e-07,8.8313e-07,9.7256e-09
5s7p,3P°,5s7s,3S,7.7826e-08,8.0642e-08,-2.8160e-09
5s7p,3P°,5s2,1S,5.8824e-07,6.0952e-07,-2.1285e-08
5s7p,3P°,5s6s,3S,6.8292e-07,7.0763e-07,-2.4711e-08
5s7p,3P°,5p2,1D,1.1111e-06,1.1513e-06,-4.0204e-08
5s7p,3P°,5s5d,1D,1.6667e-06,1.7270e-06,-6.0308e-08
5s7s,1S,5s5p,1P°,7.3529e-10,7.3529e-10,3.2906e-16
5s7s,1S,5s6p,1P°,2.5000e-08,2.5000e-08,1.1188e-14
5s7s,1S,5s5p,3P°,2.0000e-07,2.0000e-07,8.9505e-14
5s7s,1S,5s6p,3P°,6.2500e-07,6.2500e-07,2.7970e-13
5s7s,3S,5s5p,3P°,1.7079e-08,3.7783e-09,1.3301e-08
5s7s,3S,5s6p,3P°,4.4246e-08,9.7884e-09,3.4458e-08
5s7s,3S,5s6p,1P°,9.0909e-07,2.0111e-07,7.0798e-07
