Upper Level Conf,Upper Level Term,average_total_lifetime,average_Ek,var_Ek,var_total_lifetime,count
3d34p,y 1F°,3.2951e-09,5.5142e+04,,,1
3d34p,z 1P°,4.0900e-09,5.2804e+04,,,1
3d34s,b 1D,3.0441e+01,2.5191e+04,,,1
3d34s,b 3D,3.0719e+01,2.0587e+04,3.2023e+03,4.7958e+01,3
3d34p,v 3D°,4.0555e-09,6.4779e+04,2.7231e+04,2.9962e-20,3
3d34p,w 3F°,4.3271e-09,6.2132e+04,2.0804e+03,4.1274e-19,3
3d34p,w 3G°,3.6307e-09,6.4139e+04,7.4236e+03,6.6864e-20,3
3d34p,x 1D°,4.0347e-09,6.4586e+04,,,1
3d34p,x 1F°,4.6646e-09,6.6304e+04,,,1
3d34p,x 1G°,4.1597e-09,6.5790e+04,,,1
3d34s,b 1F,4.9826e+00,3.4229e+04,,,1
3d34s,c 3F,2.2082e+00,3.0297e+04,7.1034e+02,7.3724e-03,3
3d34d,1F,3.7688e-09,8.7512e+04,1.6463e+07,4.3895e-19,2
3d34d,1G,8.3916e-09,8.9001e+04,4.7614e+06,9.7804e-19,2
3d34d,1H,2.6421e-09,8.6975e+04,8.6380e+06,1.9051e-20,2
3d34d,1I,2.7171e-09,9.0248e+04,2.8790e+07,1.9622e-19,2
3d34d,3G,4.3508e-09,8.0362e+04,2.6877e+07,1.5952e-17,6
3d34d,3H,2.5142e-09,8.0326e+04,2.9624e+07,1.0948e-20,6
3d34d,3I,2.2800e-09,8.6939e+04,5.1519e+06,1.0529e-20,6
3d34p,y 3F°,3.8738e-09,4.9227e+04,1.3161e+03,2.2853e-20,3
3d34p,y 3G°,4.7562e-09,4.8721e+04,1.8714e+04,5.1660e-18,3
3d34p,z 1F°,5.1180e-09,4.9568e+04,,,1
3d34p,z 1G°,4.0339e-09,4.9724e+04,,,1
3d34p,z 1H°,5.7241e-09,4.9593e+04,,,1
3d34p,z 3H°,5.2294e-09,4.7320e+04,7.6446e+04,8.8874e-21,3
3d34s,b 1G,4.4944e+01,1.9113e+04,,,1
3d34s,b 3G,8.9357e+01,1.6432e+04,9.2957e+03,2.6604e+03,3
3d35s,1G,4.4053e-09,8.2026e+04,,,1
3d35s,3G,4.5048e-09,8.1363e+04,1.2371e+04,9.0026e-20,3
3d34p,x 3G°,3.4774e-09,5.5287e+04,5.3283e+03,9.1758e-20,3
3d34p,y 1G°,5.8582e-09,5.4144e+04,,,1
3d34p,y 1H°,2.6462e-09,5.5499e+04,,,1
3d34p,y 3H°,3.1881e-09,5.2163e+04,7.2726e+03,1.6089e-21,3
3d34p,z 1I°,3.8314e-09,5.5403e+04,,,1
3d34p,z 3I°,4.7229e-09,5.3091e+04,4.8893e+04,1.0131e-20,3
3d34s,a 1H,6.4935e+01,2.3391e+04,,,1
3d34s,b 3H,3.6398e+01,2.0295e+04,3.8278e+03,1.0791e+01,3
3d35s,1H,4.7619e-09,8.6767e+04,,,1
3d35s,3H,4.1691e-09,8.6104e+04,6.8056e+03,2.7980e-19,3
3d34p,y 1P°,4.5438e-09,5.6172e+04,,,1
3d34p,y 3D°,5.3728e-09,5.0778e+04,9.3611e+04,1.4623e-19,3
3d34p,y 3P°,3.5935e-09,5.0842e+04,6.1018e+04,1.5173e-19,3
3d34p,z 1D°,8.4481e-09,4.9898e+04,,,1
3d34p,z 1S°,1.0309e-08,4.8258e+04,,,1
3d34p,z 3S°,3.8023e-09,5.2181e+04,,,1
3d34s,a 1P,4.6729e+01,2.2274e+04,,,1
3d34s,b 3P,2.2333e+01,1.9154e+04,3.2790e+02,2.1473e+00,3
3d34d,3D,3.6687e-09,7.7778e+04,3.6928e+07,2.3312e-19,5
3d34d,3F,3.7054e-09,7.8533e+04,2.6216e+07,1.9901e-18,4
3d34d,3P,6.8748e-09,8.1204e+04,4.7949e+07,3.4344e-17,4
3d34d,5D,4.8093e-09,7.6480e+04,2.3190e+04,1.7705e-18,4
3d34d,5F,9.2868e-09,7.6742e+04,4.3529e+07,1.9561e-17,3
3d34d,5G,1.7803e-08,7.3282e+04,9.5072e+04,4.8238e-16,2
3d34d,e 5H,2.1404e-09,7.2708e+04,5.1858e+04,2.5318e-21,5
3d34d,e 5P,6.7649e-09,7.2701e+04,3.8602e+04,2.6534e-17,3
3d34p,z 3D°,4.5548e-09,3.6912e+04,1.4055e+05,1.8221e-19,3
3d34p,z 3F°,5.3748e-09,4.0209e+04,4.6005e+04,4.2945e-21,3
3d34p,z 3G°,4.7498e-09,3.9417e+04,3.6017e+04,3.7842e-21,3
3d34p,z 5D°,3.2908e-09,3.7376e+04,2.2261e+04,3.7663e-20,5
3d34p,z 5F°,4.2906e-09,3.7010e+04,6.5381e+04,1.0532e-19,5
3d34p,z 5G°,5.0577e-09,3.4992e+04,1.2603e+05,2.5472e-21,5
3d34s,a 3F,2.0020e+03,8.8601e+03,5.2577e+04,5.5332e+06,3
3d34s,a 5F,5.1147e+03,2.8465e+03,5.0024e+04,1.0200e+07,5
3d35p,3F°,2.1739e-08,8.0058e+04,,,1
3d35s,3F,4.9601e-09,7.0648e+04,5.8575e+04,4.8304e-19,3
3d35s,5F,5.1519e-09,6.9394e+04,5.3761e+04,2.5859e-18,5
3d36s,3F,2.5285e-08,9.1462e+04,5.8564e+04,1.5112e-17,3
3d34f,2[5/2]°,4.4616e-08,9.0523e+04,5.4003e+04,9.9752e-16,6
3d34f,2[7/2]°,1.0364e-07,9.0539e+04,4.6078e+04,3.3663e-14,8
3d34f,2[9/2]°,2.1413e-08,9.0543e+04,7.0585e+04,2.5507e-16,8
3d34f,2[1/2]°,4.0936e-08,9.0397e+04,1.5369e+03,4.2748e-16,2
3d34f,2[11/2]°,1.2600e-08,9.0634e+04,5.7339e+04,1.6868e-17,6
3d34f,2[3/2]°,6.3450e-08,9.0539e+04,1.6269e+04,3.4000e-15,4
3d34f,2[13/2]°,9.9646e-09,9.0718e+04,3.6851e+04,6.9338e-18,4
3d34f,2[15/2]°,5.9869e-09,9.0796e+04,5.0300e+03,2.6725e-18,2
3d34d,5P,8.3333e-09,8.4999e+04,,,1
3d34p,x 3D°,6.6985e-09,5.2691e+04,6.7226e+03,1.9277e-17,3
3d34p,y 3S°,5.2110e-09,5.5663e+04,,,1
3d34p,y 5D°,5.1718e-09,4.6996e+04,1.2164e+05,5.0741e-19,5
3d34p,z 3P°,6.0395e-09,4.6959e+04,3.7473e+04,5.3840e-19,3
3d34p,z 5P°,2.7549e-09,4.6895e+04,2.2286e+04,1.9941e-20,3
3d34p,z 5S°,5.6657e-09,4.9731e+04,,,1
3d34s,a 5P,2.4389e+00,1.3616e+04,1.3548e+04,3.8215e-03,3
3d34s,c 3P,1.3561e+03,2.0196e+04,1.7240e+04,5.2430e+06,3
3d35s,3P,7.3145e-09,8.1825e+04,1.5875e+04,2.5277e-17,2
3d35s,5P,8.7419e-09,8.0649e+04,1.4922e+04,2.4962e-17,3
3d4,a 1D2,6.1414e+01,2.0981e+04,,,1
3d4,a 1F,8.4567e+01,2.6840e+04,,,1
3d4,a 1G2,5.3677e+01,1.7911e+04,,,1
3d4,a 1I,1.1494e+02,1.9191e+04,,,1
3d4,a 3D,3.8049e+01,1.8306e+04,1.8829e+03,5.2943e+01,3
3d4,a 3G,1.3165e+02,1.4558e+04,9.3976e+03,3.1975e+03,3
3d4,a 3H,1.9332e+03,1.2624e+04,6.4840e+03,1.1705e+05,3
3d4,a 3P2,4.7998e+03,1.1573e+04,9.6394e+04,3.1484e+07,3
3d4,a 5D,1.1978e+05,1.7266e+02,1.7341e+04,3.3198e+10,4
3d4,b 3F2,7.9029e+02,1.3547e+04,3.5018e+03,4.5758e+05,3
3d4,c 1G1,5.2002e-01,3.6425e+04,,,1
3d4,d 3F1,5.1604e-01,3.0643e+04,8.7654e+02,7.0387e-05,3
3d4,d 3P1,1.8305e+00,3.2253e+04,3.7570e+04,6.9972e-02,3
3d4,e 1D1,2.7548e-02,5.0952e+04,,,1
