Wavelength,Aki (s-1),Ei,Ek,Lower Level Conf,Lower Level Term,Lower Level J,Upper Level Conf,Upper Level Term,Upper Level J,Type,TPRef.,LineRef.
384.1194+,26500000.0,1993.92,28020.11,5d6s2,2D,5/2,5d6s(1D)6p,2F°,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7218&amp;comment_code=&amp;element=Lu&amp;spectr_charge=1&amp;ref=7218&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3475&amp;comment_code=&amp;element=Lu&amp;spectr_charge=1&amp;ref=3475&amp;type=
396.8461+,2210000.0,0.0,25191.56,5d6s2,2D,3/2,5d6s(3D)6p,4P°,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7218&amp;comment_code=&amp;element=Lu&amp;spectr_charge=1&amp;ref=7218&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3475&amp;comment_code=&amp;element=Lu&amp;spectr_charge=1&amp;ref=3475&amp;type=
405.4451+,20100000.0,4136.13,28793.42,6s26p,2P°,1/2,5d2(3P)6s,2P,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7218&amp;comment_code=&amp;element=Lu&amp;spectr_charge=1&amp;ref=7218&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3475&amp;comment_code=&amp;element=Lu&amp;spectr_charge=1&amp;ref=3475&amp;type=
411.2696+,430000.0,0.0,24308.09,5d6s2,2D,3/2,5d6s(3D)6p,4P°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7218&amp;comment_code=&amp;element=Lu&amp;spectr_charge=1&amp;ref=7218&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3475&amp;comment_code=&amp;element=Lu&amp;spectr_charge=1&amp;ref=3475&amp;type=
412.4724+,89000000.0,7476.39,31713.6,6s26p,2P°,3/2,6s26d,2D,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7218&amp;comment_code=&amp;element=Lu&amp;spectr_charge=1&amp;ref=7218&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3475&amp;comment_code=&amp;element=Lu&amp;spectr_charge=1&amp;ref=3475&amp;type=
415.4094+,16800000.0,7476.39,31542.24,6s26p,2P°,3/2,6s26d,2D,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7218&amp;comment_code=&amp;element=Lu&amp;spectr_charge=1&amp;ref=7218&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3475&amp;comment_code=&amp;element=Lu&amp;spectr_charge=1&amp;ref=3475&amp;type=
430.957+,660000.0,1993.92,25191.56,5d6s2,2D,5/2,5d6s(3D)6p,4P°,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7218&amp;comment_code=&amp;element=Lu&amp;spectr_charge=1&amp;ref=7218&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3475&amp;comment_code=&amp;element=Lu&amp;spectr_charge=1&amp;ref=3475&amp;type=
448.020+,88000.0,1993.92,24308.09,5d6s2,2D,5/2,5d6s(3D)6p,4P°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7218&amp;comment_code=&amp;element=Lu&amp;spectr_charge=1&amp;ref=7218&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=16197&amp;comment_code=&amp;element=Lu&amp;spectr_charge=1&amp;ref=16197&amp;type=
449.885+,128000.0,0.0,22221.68,5d6s2,2D,3/2,5d6s(3D)6p,4D°,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7218&amp;comment_code=&amp;element=Lu&amp;spectr_charge=1&amp;ref=7218&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3475&amp;comment_code=&amp;element=Lu&amp;spectr_charge=1&amp;ref=3475&amp;type=
451.856+,22600000.0,0.0,22124.76,5d6s2,2D,3/2,5d6s(3D)6p,2D°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7218&amp;comment_code=&amp;element=Lu&amp;spectr_charge=1&amp;ref=7218&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3475&amp;comment_code=&amp;element=Lu&amp;spectr_charge=1&amp;ref=3475&amp;type=
