Wavelength,Unc.(nm),Aki (s-1),Ei,Ek,Lower Level Conf,Lower Level Term,Lower Level J,Upper Level Conf,Upper Level Term,Upper Level J,Type,TPRef.,LineRef.
1 761.18125,5e-05,470000.0,78249.96676,83926.42382,2s22p3d,3F°,4,2s22p(2P°1/2)4f,2[7/2],4,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6070&amp;comment_code=&amp;element=C&amp;spectr_charge=1&amp;ref=6070&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12175&amp;comment_code=c183&amp;element=C&amp;spectr_charge=1&amp;ref=12175&amp;type=
1 761.24314,9e-05,18000.0,78249.96676,83926.22434,2s22p3d,3F°,4,2s22p(2P°1/2)4f,2[7/2],3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6070&amp;comment_code=&amp;element=C&amp;spectr_charge=1&amp;ref=6070&amp;type=,
1 762.21309,9e-05,2000000.0,78340.29782,84013.4311,2s22p4s,1P°,1,2s22p(2P°3/2)4f,2[5/2],2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6070&amp;comment_code=&amp;element=C&amp;spectr_charge=1&amp;ref=6070&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12175&amp;comment_code=c183&amp;element=C&amp;spectr_charge=1&amp;ref=12175&amp;type=
1 763.28130,5.9999999999999995e-05,26000.0,78249.96676,83919.66322,2s22p3d,3F°,4,2s22p(2P°1/2)4f,2[5/2],3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6070&amp;comment_code=&amp;element=C&amp;spectr_charge=1&amp;ref=6070&amp;type=,
1 763.73855,0.00016,5200000.0,78318.26602,83986.4926,2s22p3d,3D°,3,2s22p(2P°3/2)4f,2[7/2],4,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6070&amp;comment_code=&amp;element=C&amp;spectr_charge=1&amp;ref=6070&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12175&amp;comment_code=c183&amp;element=C&amp;spectr_charge=1&amp;ref=12175&amp;type=
1 763.82272,7e-05,540000.0,78318.26602,83986.22212,2s22p3d,3D°,3,2s22p(2P°3/2)4f,2[7/2],3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6070&amp;comment_code=&amp;element=C&amp;spectr_charge=1&amp;ref=6070&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12175&amp;comment_code=c183&amp;element=C&amp;spectr_charge=1&amp;ref=12175&amp;type=
1 767.21300,5e-05,32000.0,64086.96961,69744.05213,2s2p3,3D°,3,2s22p3p,3D,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6070&amp;comment_code=n&amp;element=C&amp;spectr_charge=1&amp;ref=6070&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12175&amp;comment_code=c183&amp;element=C&amp;spectr_charge=1&amp;ref=12175&amp;type=
1 768.47092,9e-05,4500.0,64090.99351,69744.05213,2s2p3,3D°,2,2s22p3p,3D,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6070&amp;comment_code=n&amp;element=C&amp;spectr_charge=1&amp;ref=6070&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12175&amp;comment_code=&amp;element=C&amp;spectr_charge=1&amp;ref=12175&amp;type=
1 776.89403,2.9999999999999997e-05,11000000.0,78293.51263,83919.77375,2s22p3d,3D°,1,2s22p(2P°1/2)4f,2[5/2],2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6070&amp;comment_code=&amp;element=C&amp;spectr_charge=1&amp;ref=6070&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12175&amp;comment_code=c183&amp;element=C&amp;spectr_charge=1&amp;ref=12175&amp;type=
1 777.69767,7e-05,6300.0,64086.96961,69710.68728,2s2p3,3D°,3,2s22p3p,3D,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6070&amp;comment_code=n&amp;element=C&amp;spectr_charge=1&amp;ref=6070&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12175&amp;comment_code=c183&amp;element=C&amp;spectr_charge=1&amp;ref=12175&amp;type=
1 778.62416,0.00016,5600.0,64089.899,69710.68728,2s2p3,3D°,1,2s22p3p,3D,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6070&amp;comment_code=n&amp;element=C&amp;spectr_charge=1&amp;ref=6070&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=9405&amp;comment_code=c187&amp;element=C&amp;spectr_charge=1&amp;ref=9405&amp;type=
1 778.97057,9e-05,23900.0,64090.99351,69710.68728,2s2p3,3D°,2,2s22p3p,3D,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6070&amp;comment_code=n&amp;element=C&amp;spectr_charge=1&amp;ref=6070&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=9405&amp;comment_code=c186&amp;element=C&amp;spectr_charge=1&amp;ref=9405&amp;type=
1 779.32382,0.0001,2700000.0,78307.64625,83926.22434,2s22p3d,3D°,2,2s22p(2P°1/2)4f,2[7/2],3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6070&amp;comment_code=&amp;element=C&amp;spectr_charge=1&amp;ref=6070&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12175&amp;comment_code=c183&amp;element=C&amp;spectr_charge=1&amp;ref=12175&amp;type=
