Wavelength,Aki (s-1),Ei,Ek,Lower Level Conf,Lower Level Term,Lower Level J,Upper Level Conf,Upper Level Term,Upper Level J,Type,TPRef.,LineRef.
211.4410,9700000.0,3409.937,50689.489,3d9(2D)4s,1D,2.0,3d9(2D)5p,3D°,2.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3861&amp;comment_code=&amp;element=Ni&amp;spectr_charge=1&amp;ref=3861&amp;type=,
212.1390,28000000.0,204.787,47328.784,3d9(2D)4s,3D,3.0,3d8(3P)4s4p(3P°),5S°,2.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3861&amp;comment_code=&amp;element=Ni&amp;spectr_charge=1&amp;ref=3861&amp;type=,
212.4806,38000000.0,3409.937,50458.192,3d9(2D)4s,1D,2.0,3d9(2D)5p,1P°,1.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3861&amp;comment_code=&amp;element=Ni&amp;spectr_charge=1&amp;ref=3861&amp;type=,
212.5626,5100000.0,0.0,47030.102,3d8(3F)4s2,3F,4.0,3d8(3P)4s4p(3P°),3D°,3.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3861&amp;comment_code=&amp;element=Ni&amp;spectr_charge=1&amp;ref=3861&amp;type=,
212.8410,5600000.0,2216.55,49185.138,3d8(3F)4s2,3F,2.0,3d8(3P)4s4p(3P°),1D°,2.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3861&amp;comment_code=&amp;element=Ni&amp;spectr_charge=1&amp;ref=3861&amp;type=,
212.9954,4200000.0,204.787,47139.337,3d9(2D)4s,3D,3.0,3d8(3P)4s4p(3P°),3D°,2.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3861&amp;comment_code=&amp;element=Ni&amp;spectr_charge=1&amp;ref=3861&amp;type=,
214.7784,47000000.0,879.816,47424.785,3d9(2D)4s,3D,2.0,3d8(3P)4s4p(3P°),3D°,1.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3861&amp;comment_code=&amp;element=Ni&amp;spectr_charge=1&amp;ref=3861&amp;type=,
215.1921,3200000.0,2216.55,48672.049,3d8(3F)4s2,3F,2.0,3d9(2D)5p,1F°,3.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3861&amp;comment_code=&amp;element=Ni&amp;spectr_charge=1&amp;ref=3861&amp;type=,
215.2223,3200000.0,879.816,47328.784,3d9(2D)4s,3D,2.0,3d8(3P)4s4p(3P°),5S°,2.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3861&amp;comment_code=&amp;element=Ni&amp;spectr_charge=1&amp;ref=3861&amp;type=,
215.7828,41000000.0,879.816,47208.149,3d9(2D)4s,3D,2.0,3d8(3P)4s4p(3P°),3P°,1.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3861&amp;comment_code=&amp;element=Ni&amp;spectr_charge=1&amp;ref=3861&amp;type=,
215.8306,69000000.0,204.787,46522.866,3d9(2D)4s,3D,3.0,3d8(3P)4s4p(3P°),3P°,2.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3861&amp;comment_code=&amp;element=Ni&amp;spectr_charge=1&amp;ref=3861&amp;type=,
216.1038,13000000.0,879.816,47139.337,3d9(2D)4s,3D,2.0,3d8(3P)4s4p(3P°),3D°,2.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3861&amp;comment_code=&amp;element=Ni&amp;spectr_charge=1&amp;ref=3861&amp;type=,
216.6154,6600000.0,879.816,47030.102,3d9(2D)4s,3D,2.0,3d8(3P)4s4p(3P°),3D°,3.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3861&amp;comment_code=&amp;element=Ni&amp;spectr_charge=1&amp;ref=3861&amp;type=,
217.3541,15000000.0,3409.937,49403.386,3d9(2D)4s,1D,2.0,3d8(3P)4s4p(3P°),3S°,1.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3861&amp;comment_code=&amp;element=Ni&amp;spectr_charge=1&amp;ref=3861&amp;type=,
217.4485,89000000.0,1713.087,47686.587,3d9(2D)4s,3D,1.0,3d8(3P)4s4p(3P°),3P°,0.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3861&amp;comment_code=&amp;element=Ni&amp;spectr_charge=1&amp;ref=3861&amp;type=,
218.2381,13000000.0,1332.164,47139.337,3d8(3F)4s2,3F,3.0,3d8(3P)4s4p(3P°),3D°,2.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3861&amp;comment_code=&amp;element=Ni&amp;spectr_charge=1&amp;ref=3861&amp;type=,
218.3905,12000000.0,3409.937,49185.138,3d9(2D)4s,1D,2.0,3d8(3P)4s4p(3P°),1D°,2.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3861&amp;comment_code=&amp;element=Ni&amp;spectr_charge=1&amp;ref=3861&amp;type=,
219.0229,30000000.0,879.816,46522.866,3d9(2D)4s,3D,2.0,3d8(3P)4s4p(3P°),3P°,2.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3861&amp;comment_code=&amp;element=Ni&amp;spectr_charge=1&amp;ref=3861&amp;type=,
219.1192,4600000.0,3409.937,49032.926,3d9(2D)4s,1D,2.0,3d9(2D)5p,1D°,2.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3861&amp;comment_code=&amp;element=Ni&amp;spectr_charge=1&amp;ref=3861&amp;type=,
