Wavelength,Unc.(nm),Aki (s-1),Ei,Ek,Lower Level Conf,Lower Level Term,Lower Level J,Upper Level Conf,Upper Level Term,Upper Level J,Type,TPRef.,LineRef.
568.81933,5.9999999999999995e-05,2020000.0,16973.36619,34548.764,2p63p,2P°,3/2,2p64d,2D,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=c30&amp;element=Na&amp;spectr_charge=1&amp;ref=&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=15039&amp;comment_code=&amp;element=Na&amp;spectr_charge=1&amp;ref=15039&amp;type=
568.82047,5.9999999999999995e-05,12100000.0,16973.36619,34548.729,2p63p,2P°,3/2,2p64d,2D,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=c30&amp;element=Na&amp;spectr_charge=1&amp;ref=&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=15039&amp;comment_code=&amp;element=Na&amp;spectr_charge=1&amp;ref=15039&amp;type=
574.454,0.017,4000000.0,268897.4,286300.4,2p5(2P°)3s3p(3P°),4P,3/2,2p53s(3P°)4s,4P°,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5209&amp;comment_code=&amp;element=Na&amp;spectr_charge=1&amp;ref=5209&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6269&amp;comment_code=&amp;element=Na&amp;spectr_charge=1&amp;ref=6269&amp;type=
588.995094,3e-06,61600000.0,0.0,16973.36619,2p63s,2S,1/2,2p63p,2P°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6617&amp;comment_code=&amp;element=Na&amp;spectr_charge=1&amp;ref=6617&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=5918&amp;comment_code=&amp;element=Na&amp;spectr_charge=1&amp;ref=5918&amp;type=
589.592424,3e-06,61400000.0,0.0,16956.17025,2p63s,2S,1/2,2p63p,2P°,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6617&amp;comment_code=&amp;element=Na&amp;spectr_charge=1&amp;ref=6617&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=5918&amp;comment_code=&amp;element=Na&amp;spectr_charge=1&amp;ref=5918&amp;type=
615.42255,8e-05,2500000.0,16956.17025,33200.673,2p63p,2P°,1/2,2p65s,2S,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=c30&amp;element=Na&amp;spectr_charge=1&amp;ref=&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=15039&amp;comment_code=&amp;element=Na&amp;spectr_charge=1&amp;ref=15039&amp;type=
616.07471,8e-05,4980000.0,16973.36619,33200.673,2p63p,2P°,3/2,2p65s,2S,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=c30&amp;element=Na&amp;spectr_charge=1&amp;ref=&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=15039&amp;comment_code=&amp;element=Na&amp;spectr_charge=1&amp;ref=15039&amp;type=
750.7464,0.0011,8.93,16956.17025,30272.58,2p63p,2P°,1/2,2p64p,2P°,3/2,E2,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=c27&amp;element=Na&amp;spectr_charge=1&amp;ref=&amp;type=E2,
750.7464,0.0011,6.24e-06,16956.17025,30272.58,2p63p,2P°,1/2,2p64p,2P°,3/2,M1,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=c27&amp;element=Na&amp;spectr_charge=1&amp;ref=&amp;type=M1,
751.0617,0.0011,1.15e-06,16956.17025,30266.99,2p63p,2P°,1/2,2p64p,2P°,1/2,M1,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=c27&amp;element=Na&amp;spectr_charge=1&amp;ref=&amp;type=M1,
751.7172,0.0011,8.88,16973.36619,30272.58,2p63p,2P°,3/2,2p64p,2P°,3/2,E2,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=c27&amp;element=Na&amp;spectr_charge=1&amp;ref=&amp;type=E2,
751.7172,0.0011,4.28e-05,16973.36619,30272.58,2p63p,2P°,3/2,2p64p,2P°,3/2,M1,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=c27&amp;element=Na&amp;spectr_charge=1&amp;ref=&amp;type=M1,
