Wavelength,Unc.  (nm),Aki (s-1),Ei,Ek,Lower Level Conf,Lower Level Term,Lower Level J,Upper Level Conf,Upper Level Term,Upper Level J,Type,TPRef.,LineRef.
104.383497+,3e-06,59000000.0,0.0,95800.584,5p6,1S,0,5p5(2P°1/2)7s,2[1/2]°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3180&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=3180&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=9794&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=9794&amp;type=
106.81679+,0.0002,372000000.0,0.0,93618.24,5p6,1S,0,5p5(2P°1/2)5d,2[3/2]°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7227&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=7227&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6449&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=6449&amp;type=
107.858532+,0.0002,7600000.0,0.0,92714.038,5p6,1S,0,5p5(2P°3/2)7d,2[3/2]°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3180&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=3180&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6449&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=6449&amp;type=
108.544295+,0.0002,42800000.0,0.0,92128.287,5p6,1S,0,5p5(2P°3/2)7d,2[1/2]°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7227&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=7227&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6449&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=6449&amp;type=
111.071428+,0.0002,150000000.0,0.0,90032.155,5p6,1S,0,5p5(2P°3/2)6d,2[3/2]°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7227&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=7227&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6449&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=6449&amp;type=
112.930835+,0.0002,4400000.0,0.0,88549.775,5p6,1S,0,5p5(2P°3/2)6d,2[1/2]°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3180&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=3180&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6449&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=6449&amp;type=
117.041175+,0.0002,139000000.0,0.0,85440.017,5p6,1S,0,5p5(2P°3/2)7s,2[3/2]°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7227&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=7227&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6449&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=6449&amp;type=
119.203760+,0.0002,593000000.0,0.0,83889.971,5p6,1S,0,5p5(2P°3/2)5d,2[3/2]°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7227&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=7227&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6449&amp;comment_code=c110&amp;element=Xe&amp;spectr_charge=1&amp;ref=6449&amp;type=
125.020913+,0.0002,14900000.0,0.0,79986.618,5p6,1S,0,5p5(2P°3/2)5d,2[1/2]°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7227&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=7227&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6449&amp;comment_code=c110&amp;element=Xe&amp;spectr_charge=1&amp;ref=6449&amp;type=
129.558783+,0.0002,253000000.0,0.0,77185.041,5p6,1S,0,5p5(2P°1/2)6s,2[1/2]°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7227&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=7227&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6449&amp;comment_code=c110&amp;element=Xe&amp;spectr_charge=1&amp;ref=6449&amp;type=
146.96123+,0.0003,273000000.0,0.0,68045.156,5p6,1S,0,5p5(2P°3/2)6s,2[3/2]°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7227&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=7227&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7324&amp;comment_code=c110&amp;element=Xe&amp;spectr_charge=1&amp;ref=7324&amp;type=
379.63060+,0.001,160000.0,67067.547,93401.466,5p5(2P°3/2)6s,2[3/2]°,2,5p5(2P°3/2)5f,2[5/2],3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3269&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=3269&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4739&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=4739&amp;type=
419.35296+,0.0002,220000.0,67067.547,90907.09,5p5(2P°3/2)6s,2[3/2]°,2,5p5(2P°3/2)4f,2[5/2],3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3269&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=3269&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7292&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=7292&amp;type=
420.3695+,0.0002,110000.0,67067.547,90849.44,5p5(2P°3/2)6s,2[3/2]°,2,5p5(2P°3/2)4f,2[3/2],2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3269&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=3269&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7292&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=7292&amp;type=
450.0979+,0.0002,1460000.0,67067.547,89278.706,5p5(2P°3/2)6s,2[3/2]°,2,5p5(2P°1/2)6p,2[1/2],1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3269&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=3269&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7292&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=7292&amp;type=
452.4681+,5e-05,460000.0,67067.547,89162.356,5p5(2P°3/2)6s,2[3/2]°,2,5p5(2P°1/2)6p,2[3/2],2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3269&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=3269&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7292&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=7292&amp;type=
458.2747+,5e-05,1300000.0,68045.156,89860.015,5p5(2P°3/2)6s,2[3/2]°,1,5p5(2P°1/2)6p,2[1/2],0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5100&amp;comment_code=n&amp;element=Xe&amp;spectr_charge=1&amp;ref=5100&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7292&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=7292&amp;type=
461.1890+,5e-05,30000.0,67067.547,88744.559,5p5(2P°3/2)6s,2[3/2]°,2,5p5(2P°3/2)7p,2[3/2],1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8608&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=8608&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7292&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=7292&amp;type=
462.4276+,5e-05,2420000.0,67067.547,88686.5,5p5(2P°3/2)6s,2[3/2]°,2,5p5(2P°3/2)7p,2[3/2],2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8608&amp;comment_code=n&amp;element=Xe&amp;spectr_charge=1&amp;ref=8608&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7292&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=7292&amp;type=
467.1226+,5e-05,2490000.0,67067.547,88469.213,5p5(2P°3/2)6s,2[3/2]°,2,5p5(2P°3/2)7p,2[5/2],3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8608&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=8608&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7292&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=7292&amp;type=
469.0972+,0.0002,280000.0,67067.547,88379.126,5p5(2P°3/2)6s,2[3/2]°,2,5p5(2P°1/2)6p,2[3/2],1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3269&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=3269&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7292&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=7292&amp;type=
469.7021+,5e-05,736000.0,67067.547,88351.681,5p5(2P°3/2)6s,2[3/2]°,2,5p5(2P°3/2)7p,2[5/2],2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8608&amp;comment_code=n&amp;element=Xe&amp;spectr_charge=1&amp;ref=8608&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7292&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=7292&amp;type=
473.4152+,5e-05,1380000.0,68045.156,89162.356,5p5(2P°3/2)6s,2[3/2]°,1,5p5(2P°1/2)6p,2[3/2],2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5100&amp;comment_code=n&amp;element=Xe&amp;spectr_charge=1&amp;ref=5100&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7292&amp;comment_code=c110&amp;element=Xe&amp;spectr_charge=1&amp;ref=7292&amp;type=
479.2620+,0.0002,120000.0,67067.547,87927.131,5p5(2P°3/2)6s,2[3/2]°,2,5p5(2P°3/2)7p,2[1/2],1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8608&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=8608&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7292&amp;comment_code=c110&amp;element=Xe&amp;spectr_charge=1&amp;ref=7292&amp;type=
480.7019+,5e-05,4290000.0,68045.156,88842.256,5p5(2P°3/2)6s,2[3/2]°,1,5p5(2P°3/2)7p,2[1/2],0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8608&amp;comment_code=n&amp;element=Xe&amp;spectr_charge=1&amp;ref=8608&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7292&amp;comment_code=c110&amp;element=Xe&amp;spectr_charge=1&amp;ref=7292&amp;type=
482.9708+,0.0002,600000.0,68045.156,88744.559,5p5(2P°3/2)6s,2[3/2]°,1,5p5(2P°3/2)7p,2[3/2],1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8608&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=8608&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7292&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=7292&amp;type=
484.3293+,5e-05,702000.0,68045.156,88686.5,5p5(2P°3/2)6s,2[3/2]°,1,5p5(2P°3/2)7p,2[3/2],2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8608&amp;comment_code=n&amp;element=Xe&amp;spectr_charge=1&amp;ref=8608&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7292&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=7292&amp;type=
491.6506+,0.0002,1600000.0,68045.156,88379.126,5p5(2P°3/2)6s,2[3/2]°,1,5p5(2P°1/2)6p,2[3/2],1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5100&amp;comment_code=n&amp;element=Xe&amp;spectr_charge=1&amp;ref=5100&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7292&amp;comment_code=c110&amp;element=Xe&amp;spectr_charge=1&amp;ref=7292&amp;type=
492.3151+,0.0002,974000.0,68045.156,88351.681,5p5(2P°3/2)6s,2[3/2]°,1,5p5(2P°3/2)7p,2[5/2],2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8608&amp;comment_code=n&amp;element=Xe&amp;spectr_charge=1&amp;ref=8608&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7292&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=7292&amp;type=
502.8279+,5e-05,160000.0,68045.156,87927.131,5p5(2P°3/2)6s,2[3/2]°,1,5p5(2P°3/2)7p,2[1/2],1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8608&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=8608&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7292&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=7292&amp;type=
648.7765+,0.0002,940000.0,77269.145,92678.516,5p5(2P°3/2)6p,2[1/2],1,5p5(2P°3/2)7d,2[5/2]°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5099&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=5099&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7292&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=7292&amp;type=
686.6842+,0.0002,920000.0,78119.798,92678.516,5p5(2P°3/2)6p,2[5/2],2,5p5(2P°3/2)7d,2[5/2]°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5099&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=5099&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7292&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=7292&amp;type=
688.2154+,0.0002,5830000.0,78119.798,92646.125,5p5(2P°3/2)6p,2[5/2],2,5p5(2P°3/2)7d,2[7/2]°,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5099&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=5099&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7292&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=7292&amp;type=
697.6182+,0.0002,1910000.0,78403.061,92733.597,5p5(2P°3/2)6p,2[5/2],3,5p5(2P°3/2)7d,2[5/2]°,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5099&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=5099&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7292&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=7292&amp;type=
701.9026+,0.001,350000.0,78403.061,92646.125,5p5(2P°3/2)6p,2[5/2],3,5p5(2P°3/2)7d,2[7/2]°,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5099&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=5099&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4739&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=4739&amp;type=
711.9598+,0.0002,8390000.0,78403.061,92444.927,5p5(2P°3/2)6p,2[5/2],3,5p5(2P°3/2)7d,2[7/2]°,4,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5099&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=5099&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7292&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=7292&amp;type=
728.5302+,0.0002,4090000.0,78956.031,92678.516,5p5(2P°3/2)6p,2[3/2],1,5p5(2P°3/2)7d,2[5/2]°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5099&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=5099&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7292&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=7292&amp;type=
739.3794+,0.0002,4890000.0,79212.465,92733.597,5p5(2P°3/2)6p,2[3/2],2,5p5(2P°3/2)7d,2[5/2]°,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5099&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=5099&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7292&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=7292&amp;type=
742.4037+,0.001,860000.0,79212.465,92678.516,5p5(2P°3/2)6p,2[3/2],2,5p5(2P°3/2)7d,2[5/2]°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5099&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=5099&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4739&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=4739&amp;type=
744.1938+,0.001,470000.0,79212.465,92646.125,5p5(2P°3/2)6p,2[3/2],2,5p5(2P°3/2)7d,2[7/2]°,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5099&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=5099&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4739&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=4739&amp;type=
764.2023+,0.0002,21000000.0,76196.767,89278.706,5p5(2P°1/2)6s,2[1/2]°,0,5p5(2P°1/2)6p,2[1/2],1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5100&amp;comment_code=n&amp;element=Xe&amp;spectr_charge=1&amp;ref=5100&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7292&amp;comment_code=c110&amp;element=Xe&amp;spectr_charge=1&amp;ref=7292&amp;type=
788.7393+,0.0002,35000000.0,77185.041,89860.015,5p5(2P°1/2)6s,2[1/2]°,1,5p5(2P°1/2)6p,2[1/2],0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4106&amp;comment_code=n&amp;element=Xe&amp;spectr_charge=1&amp;ref=4106&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7292&amp;comment_code=c110&amp;element=Xe&amp;spectr_charge=1&amp;ref=7292&amp;type=
796.7338+,0.0002,3400000.0,76196.767,88744.559,5p5(2P°1/2)6s,2[1/2]°,0,5p5(2P°3/2)7p,2[3/2],1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8608&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=8608&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7292&amp;comment_code=c110&amp;element=Xe&amp;spectr_charge=1&amp;ref=7292&amp;type=
820.6335+,0.0002,20000000.0,76196.767,88379.126,5p5(2P°1/2)6s,2[1/2]°,0,5p5(2P°1/2)6p,2[3/2],1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5100&amp;comment_code=n&amp;element=Xe&amp;spectr_charge=1&amp;ref=5100&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7292&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=7292&amp;type=
823.1634+,5e-05,28600000.0,67067.547,79212.465,5p5(2P°3/2)6s,2[3/2]°,2,5p5(2P°3/2)6p,2[3/2],2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3269&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=3269&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7292&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=7292&amp;type=
826.6520+,0.0002,16200000.0,77185.041,89278.706,5p5(2P°1/2)6s,2[1/2]°,1,5p5(2P°1/2)6p,2[1/2],1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5100&amp;comment_code=n&amp;element=Xe&amp;spectr_charge=1&amp;ref=5100&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7292&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=7292&amp;type=
828.0117+,5e-05,36900000.0,68045.156,80118.962,5p5(2P°3/2)6s,2[3/2]°,1,5p5(2P°3/2)6p,2[1/2],0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3269&amp;comment_code=n&amp;element=Xe&amp;spectr_charge=1&amp;ref=3269&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7292&amp;comment_code=c110&amp;element=Xe&amp;spectr_charge=1&amp;ref=7292&amp;type=
834.6823+,5e-05,42000000.0,77185.041,89162.356,5p5(2P°1/2)6s,2[1/2]°,1,5p5(2P°1/2)6p,2[3/2],2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5100&amp;comment_code=n&amp;element=Xe&amp;spectr_charge=1&amp;ref=5100&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7292&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=7292&amp;type=
840.9191+,5e-05,3060000.0,67067.547,78956.031,5p5(2P°3/2)6s,2[3/2]°,2,5p5(2P°3/2)6p,2[3/2],1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3269&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=3269&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7292&amp;comment_code=c110&amp;element=Xe&amp;spectr_charge=1&amp;ref=7292&amp;type=
852.2543+,0.001,330000.0,76196.767,87927.131,5p5(2P°1/2)6s,2[1/2]°,0,5p5(2P°3/2)7p,2[1/2],1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8608&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=8608&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4739&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=4739&amp;type=
857.6022+,0.001,5280000.0,77185.041,88842.256,5p5(2P°1/2)6s,2[1/2]°,1,5p5(2P°3/2)7p,2[1/2],0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8608&amp;comment_code=n&amp;element=Xe&amp;spectr_charge=1&amp;ref=8608&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4739&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=4739&amp;type=
864.8504+,0.001,2400000.0,77185.041,88744.559,5p5(2P°1/2)6s,2[1/2]°,1,5p5(2P°3/2)7p,2[3/2],1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8608&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=8608&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4739&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=4739&amp;type=
