Observed  Wavelength  Vac (nm),Unc.  (nm),Ritz  Wavelength  Vac (nm),Unc.  (nm),Rel.  Int. (?),Aki (s-1),Acc.,Ei  (cm-1),,Ek  (cm-1),"Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J",Type,TPRef.,LineRef.
,,6 260.72771,0.00004,,1.3966e-01,AAA,[193 663.512095],-,[195 260.77050808],1s5s,1S,0,1s6d,1D,2,E2,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7378&amp;comment_code=&amp;element=He&amp;spectr_charge=1&amp;ref=7378&amp;type=E2,
,,6 727.06881,0.00003,,2.8896e+04,AAA,[195 114.868700],-,[196 601.4002470],1s6s,1S,0,1s8p,1P°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,6 849.019936,0.000014,,8.322e+00,AA,[193 800.707595],-,[195 260.77050808],1s5p,3P°,2,1s6d,1D,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,6 849.041153,0.000014,,2.304e+01,AA,[193 800.712118],-,[195 260.77050808],1s5p,3P°,1,1s6d,1D,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,6 852.273711,0.000014,,1.0169e+04,AAA,[193 800.707595],-,[195 260.07720298],1s5p,3P°,2,1s6d,3D,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,6 852.294949,0.000014,,1.5253e+05,AAA,[193 800.712118],-,[195 260.07720298],1s5p,3P°,1,1s6d,3D,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,6 852.299379,0.000014,,9.1512e+04,AAA,[193 800.707595],-,[195 260.07173649],1s5p,3P°,2,1s6d,3D,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,6 852.301156,0.000014,,3.6608e+05,AAA,[193 800.707595],-,[195 260.07135803],1s5p,3P°,2,1s6d,3D,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,6 852.320616,0.000014,,2.7454e+05,AAA,[193 800.712118],-,[195 260.07173649],1s5p,3P°,1,1s6d,3D,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,6 852.555295,0.000014,,2.0338e+05,AAA,[193 800.767563],-,[195 260.07720298],1s5p,3P°,0,1s6d,3D,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 129.458455,0.000012,,2.047e+00,AA,[195 192.7429742],-,[196 595.37405237],1s6p,3P°,2,1s8d,1D,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 129.471594,0.000012,,5.685e+00,AA,[195 192.7455590],-,[196 595.37405237],1s6p,3P°,1,1s8d,1D,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 131.031377,0.000012,,2.8002e+03,AAA,[195 192.7429742],-,[196 595.06466814],1s6p,3P°,2,1s8d,3D,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 131.043089,0.000012,,2.5200e+04,AAA,[195 192.7429742],-,[196 595.06236505],1s6p,3P°,2,1s8d,3D,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 131.043915,0.000012,,1.0081e+05,AAA,[195 192.7429742],-,[196 595.06220247],1s6p,3P°,2,1s8d,3D,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 131.044521,0.000012,,4.2004e+04,AAA,[195 192.7455590],-,[196 595.06466814],1s6p,3P°,1,1s8d,3D,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 131.056233,0.000012,,7.5601e+04,AAA,[195 192.7455590],-,[196 595.06236505],1s6p,3P°,1,1s8d,3D,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 131.205838,0.000012,,5.6005e+04,AAA,[195 192.7772813],-,[196 595.06466814],1s6p,3P°,0,1s8d,3D,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 365.090666,0.000012,,8.075e+00,AA,[193 917.15192855],-,[195 274.9084660],1s5d,3D,2,1s6p,1P°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 371.268726,0.000012,,8.3990e+04,AAA,[193 918.28990114],-,[195 274.9084660],1s5d,1D,2,1s6p,1P°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 433.3940191,0.0000011,,2.153e+04,AA,[193 917.15128741],-,[195 262.431784358],1s5d,3D,3,1s6f,1F°,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 433.3975617,0.0000011,,1.662e+05,AA,[193 917.15192855],-,[195 262.431784358],1s5d,3D,2,1s6f,1F°,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 433.4128687,0.0000011,,3.2085e+03,AAA,[193 917.15128741],-,[195 262.428373005],1s5d,3D,3,1s6f,3F°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 433.4164113,0.0000011,,1.1229e+05,AAA,[193 917.15192855],-,[195 262.428373005],1s5d,3D,2,1s6f,3F°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 433.4269673,0.0000011,,7.2192e+05,AAA,[193 917.15128741],-,[195 262.425821479],1s5d,3D,3,1s6f,3F°,4,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 433.4358339,0.0000011,,5.8684e+04,AAA,[193 917.15128741],-,[195 262.424216836],1s5d,3D,3,1s6f,3F°,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 433.4393766,0.0000011,,4.7555e+05,AAA,[193 917.15192855],-,[195 262.424216836],1s5d,3D,2,1s6f,3F°,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 433.4686756,0.0000011,,6.0641e+05,AAA,[193 917.16138710],-,[195 262.428373005],1s5d,3D,1,1s6f,3F°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 437.51214,0.00017,,2.5165e+05,AAA,[184 864.82932],-,[186 209.364940],1s3s,1S,0,1s3p,1P°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 439.6907982,0.0000009,,5.3465e+05,AAA,[193 918.28990114],-,[195 262.431784358],1s5d,1D,2,1s6f,1F°,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 439.7096797,0.0000009,,1.146e+01,AA,[193 918.28990114],-,[195 262.428373005],1s5d,1D,2,1s6f,3F°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 439.7326839,0.0000009,,1.879e+05,AA,[193 918.28990114],-,[195 262.424216836],1s5d,1D,2,1s6f,3F°,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 453.73729893,0.00000017,,2.984e+04,AA,[193 921.11826439],-,[195 262.727124343],1s5f,3F°,3,1s6g,1G,4,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 453.74275791,0.00000017,,6.2021e+04,AAA,[193 921.11826439],-,[195 262.726141773],1s5f,3F°,3,1s6g,3G,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 453.75440178,0.00000017,,3.323e+04,AA,[193 921.12134275],-,[195 262.727124343],1s5f,3F°,4,1s6g,1G,4,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 453.75975543,0.00000017,,1.0284e+06,AAA,[193 921.11826439],-,[195 262.723082377],1s5f,3F°,3,1s6g,3G,4,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 453.75986079,0.00000017,,1.4113e+03,AAA,[193 921.12134275],-,[195 262.726141773],1s5f,3F°,4,1s6g,3G,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 453.76795869,0.00000017,,1.1064e+06,AAA,[193 921.12134275],-,[195 262.724684231],1s5f,3F°,4,1s6g,3G,5,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 453.77685838,0.00000017,,3.5923e+04,AAA,[193 921.12134275],-,[195 262.723082377],1s5f,3F°,4,1s6g,3G,4,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 453.78436413,0.00000017,,1.0161e+06,AAA,[193 921.12575310],-,[195 262.726141773],1s5f,3F°,2,1s6g,3G,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 453.80739586,0.00000017,,1.0434e+06,AAA,[193 921.13088112],-,[195 262.727124343],1s5f,1F°,3,1s6g,1G,4,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 453.81285495,0.00000017,,2.689e+04,AA,[193 921.13088112],-,[195 262.726141773],1s5f,1F°,3,1s6g,3G,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 453.82985279,0.00000017,,4.216e+04,AA,[193 921.13088112],-,[195 262.723082377],1s5f,1F°,3,1s6g,3G,4,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 455.295196,0.000006,,2.306e+00,AA,[195 260.07173649],-,[196 601.4002470],1s6d,3D,2,1s8p,1P°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 456.11627440,0.00000004,,6.517e+01,AA,[193 921.614948739],-,[195 262.795750108],1s5g,3G,4,1s6h,1H°,5,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 456.12020597,0.00000004,,4.1770e+04,AAA,[193 921.614948739],-,[195 262.795042911],1s5g,3G,4,1s6h,3H°,4,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 456.13127990,0.00000004,,1.6117e+06,AAA,[193 921.614948739],-,[195 262.793050975],1s5g,3G,4,1s6h,3H°,5,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 456.13167679,0.00000004,,3.191e+04,AA,[193 921.617719262],-,[195 262.795750108],1s5g,3G,5,1s6h,1H°,5,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 456.13560837,0.00000004,,8.1279e+02,AAA,[193 921.617719262],-,[195 262.795042911],1s5g,3G,5,1s6h,3H°,4,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 456.14087736,0.00000004,,1.6459e+06,AAA,[193 921.617719262],-,[195 262.794095149],1s5g,3G,5,1s6h,3H°,6,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 456.14668235,0.00000004,,3.3922e+04,AAA,[193 921.617719262],-,[195 262.793050975],1s5g,3G,5,1s6h,3H°,5,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 456.14961185,0.00000004,,1.5646e+06,AAA,[193 921.620238142],-,[195 262.795042911],1s5g,3G,3,1s6h,3H°,4,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 456.15510323,0.00000004,,1.6139e+06,AAA,[193 921.621933101],-,[195 262.795750108],1s5g,1G,4,1s6h,1H°,5,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 456.15903484,0.00000004,,3.870e+04,AA,[193 921.621933101],-,[195 262.795042911],1s5g,1G,4,1s6h,3H°,4,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 456.17010889,0.00000004,,3.180e+02,AA,[193 921.621933101],-,[195 262.793050975],1s5g,1G,4,1s6h,3H°,5,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 458.14024283,0.00000012,,6.134e+02,AA,[193 921.614948739],-,[195 262.431784358],1s5g,3G,4,1s6f,1F°,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 458.16966465,0.00000012,,1.916e+02,AA,[193 921.620238142],-,[195 262.431784358],1s5g,3G,3,1s6f,1F°,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 458.17341081,0.00000012,,2.8825e+02,AAA,[193 921.614948739],-,[195 262.425821479],1s5g,3G,4,1s6f,3F°,4,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 458.17909275,0.00000012,,1.0618e+04,AAA,[193 921.621933101],-,[195 262.431784358],1s5g,1G,4,1s6f,1F°,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 458.18233655,0.00000012,,1.0439e+04,AAA,[193 921.614948739],-,[195 262.424216836],1s5g,3G,4,1s6f,3F°,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 458.18864011,0.00000012,,1.1423e+04,AAA,[193 921.620238142],-,[195 262.428373005],1s5g,3G,3,1s6f,3F°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 458.18882170,0.00000012,,1.0859e+04,AAA,[193 921.617719262],-,[195 262.425821479],1s5g,3G,5,1s6f,3F°,4,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 458.20283289,0.00000012,,8.8141e+00,AAA,[193 921.620238142],-,[195 262.425821479],1s5g,3G,3,1s6f,3F°,4,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 458.21175869,0.00000012,,5.2232e+02,AAA,[193 921.620238142],-,[195 262.424216836],1s5g,3G,3,1s6f,3F°,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 458.21226108,0.00000012,,2.670e+02,AA,[193 921.621933101],-,[195 262.425821479],1s5g,1G,4,1s6f,3F°,4,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 458.22118690,0.00000012,,4.618e+02,AA,[193 921.621933101],-,[195 262.424216836],1s5g,1G,4,1s6f,3F°,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 459.181092,0.000006,,2.6987e+04,AAA,[195 260.77050808],-,[196 601.4002470],1s6d,1D,2,1s8p,1P°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 464.6237836,0.0000006,,1.171e+04,AA,[193 921.11826439],-,[195 260.77050808],1s5f,3F°,3,1s6d,1D,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 464.6940854,0.0000006,,2.8105e+04,AAA,[193 921.13088112],-,[195 260.77050808],1s5f,1F°,3,1s6d,1D,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 468.5194134,0.0000008,,2.5203e+04,AAA,[193 921.11826439],-,[195 260.07173649],1s5f,3F°,3,1s6d,3D,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 468.5215244,0.0000008,,2.2209e+03,AAA,[193 921.11826439],-,[195 260.07135803],1s5f,3F°,3,1s6d,3D,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 468.5306931,0.0000008,,4.0116e+04,AAA,[193 921.12575310],-,[195 260.07720298],1s5f,3F°,2,1s6d,3D,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 468.5386952,0.0000008,,3.6841e+04,AAA,[193 921.12134275],-,[195 260.07135803],1s5f,3F°,4,1s6d,3D,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 468.5611847,0.0000008,,4.4569e+03,AAA,[193 921.12575310],-,[195 260.07173649],1s5f,3F°,2,1s6d,3D,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 468.5632958,0.0000008,,9.0965e+01,AAA,[193 921.12575310],-,[195 260.07135803],1s5f,3F°,2,1s6d,3D,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 468.5897886,0.0000008,,1.046e+04,AA,[193 921.13088112],-,[195 260.07173649],1s5f,1F°,3,1s6d,3D,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 468.5918997,0.0000008,,9.628e+02,AA,[193 921.13088112],-,[195 260.07135803],1s5f,1F°,3,1s6d,3D,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 484.9697994,0.0000007,,4.520e+03,AA,[195 260.07135803],-,[196 596.082092602],1s6d,3D,3,1s8f,1F°,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 484.9719198,0.0000007,,3.486e+04,AA,[195 260.07173649],-,[196 596.082092602],1s6d,3D,2,1s8f,1F°,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 484.9790464,0.0000007,,7.6687e+02,AAA,[195 260.07135803],-,[196 596.080442094],1s6d,3D,3,1s8f,3F°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,7 484.9811667,0.0000007,,2.6838e+04,AAA,[195 260.07173649],-,[196 596.080442094],1s6d,3D,2,1s8f,3F°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
