Observed  Wavelength  Vac (nm),Ritz  Wavelength  Vac (nm),Rel.  Int. (?),Aki (s-1),Acc.,Ei  (cm-1),,Ek  (cm-1),Type,TPRef.,LineRef.
1 458.023,,10000,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3919&amp;comment_code=&amp;element=Cm&amp;spectr_charge=1&amp;ref=3919&amp;type=
1 501.813,,10000,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3919&amp;comment_code=&amp;element=Cm&amp;spectr_charge=1&amp;ref=3919&amp;type=
1 522.227,,10000,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3919&amp;comment_code=&amp;element=Cm&amp;spectr_charge=1&amp;ref=3919&amp;type=
1 564.259,,10000,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3919&amp;comment_code=&amp;element=Cm&amp;spectr_charge=1&amp;ref=3919&amp;type=
1 575.723,,10000,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3919&amp;comment_code=&amp;element=Cm&amp;spectr_charge=1&amp;ref=3919&amp;type=
1 579.331,,10000,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3919&amp;comment_code=&amp;element=Cm&amp;spectr_charge=1&amp;ref=3919&amp;type=
1 600.841,,10000,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3919&amp;comment_code=&amp;element=Cm&amp;spectr_charge=1&amp;ref=3919&amp;type=
1 714.822,,10000,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3919&amp;comment_code=&amp;element=Cm&amp;spectr_charge=1&amp;ref=3919&amp;type=
1 745.318,,10000,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3919&amp;comment_code=&amp;element=Cm&amp;spectr_charge=1&amp;ref=3919&amp;type=
1 761.928,,10000,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3919&amp;comment_code=&amp;element=Cm&amp;spectr_charge=1&amp;ref=3919&amp;type=
1 806.902,,10000,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3919&amp;comment_code=&amp;element=Cm&amp;spectr_charge=1&amp;ref=3919&amp;type=
1 957.262,,10000,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3919&amp;comment_code=&amp;element=Cm&amp;spectr_charge=1&amp;ref=3919&amp;type=
1 997.598,,10000,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3587&amp;comment_code=&amp;element=Cm&amp;spectr_charge=1&amp;ref=3587&amp;type=
2 053.192,,10000,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3919&amp;comment_code=&amp;element=Cm&amp;spectr_charge=1&amp;ref=3919&amp;type=
2 085.918,,10000,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3919&amp;comment_code=&amp;element=Cm&amp;spectr_charge=1&amp;ref=3919&amp;type=
2 091.723,,10000,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3919&amp;comment_code=&amp;element=Cm&amp;spectr_charge=1&amp;ref=3919&amp;type=
2 097.383,,10000,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3919&amp;comment_code=&amp;element=Cm&amp;spectr_charge=1&amp;ref=3919&amp;type=
2 124.686,,10000,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3919&amp;comment_code=&amp;element=Cm&amp;spectr_charge=1&amp;ref=3919&amp;type=
2 139.907,,10000,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3919&amp;comment_code=&amp;element=Cm&amp;spectr_charge=1&amp;ref=3919&amp;type=
