Wavelength,Unc.(nm),Aki (s-1),Ei,Ek,Lower Level Conf,Lower Level Term,Lower Level J,Upper Level Conf,Upper Level Term,Upper Level J,Type,TPRef.,LineRef.
284.001456,1e-05,270000000.0,30218.7787,65419.5155,3d4(3H)4s,a 4H,9/2,3d4(3H)4p,z 4I°,11/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3683&amp;comment_code=&amp;element=Cr&amp;spectr_charge=2&amp;ref=3683&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=18847&amp;comment_code=&amp;element=Cr&amp;spectr_charge=2&amp;ref=18847&amp;type=
284.324560,7.000000000000001e-06,64000000.0,12303.82,47464.557,3d4(5D)4s,a 6D,7/2,3d4(5D)4p,z 6F°,9/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3683&amp;comment_code=&amp;element=Cr&amp;spectr_charge=2&amp;ref=3683&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=18847&amp;comment_code=&amp;element=Cr&amp;spectr_charge=2&amp;ref=18847&amp;type=
284.983458,7.000000000000001e-06,92000000.0,12147.7713,47227.2186,3d4(5D)4s,a 6D,5/2,3d4(5D)4p,z 6F°,7/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3683&amp;comment_code=&amp;element=Cr&amp;spectr_charge=2&amp;ref=3683&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=18847&amp;comment_code=&amp;element=Cr&amp;spectr_charge=2&amp;ref=18847&amp;type=
285.135255,1.1e-05,220000000.0,30156.734,65217.507,3d4(3H)4s,a 4H,7/2,3d4(3H)4p,z 4I°,9/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3683&amp;comment_code=&amp;element=Cr&amp;spectr_charge=2&amp;ref=3683&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=18847&amp;comment_code=&amp;element=Cr&amp;spectr_charge=2&amp;ref=18847&amp;type=
285.676181,8e-06,43000000.0,19631.2058,54625.5946,3d4(5D)4s,a 4D,3/2,3d4(5D)4p,z 4D°,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3683&amp;comment_code=&amp;element=Cr&amp;spectr_charge=2&amp;ref=3683&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=18847&amp;comment_code=&amp;element=Cr&amp;spectr_charge=2&amp;ref=18847&amp;type=
285.739861,8e-06,28000000.0,19797.8594,54784.4497,3d4(5D)4s,a 4D,5/2,3d4(5D)4p,z 4D°,7/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3683&amp;comment_code=&amp;element=Cr&amp;spectr_charge=2&amp;ref=3683&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=18847&amp;comment_code=&amp;element=Cr&amp;spectr_charge=2&amp;ref=18847&amp;type=
286.093129,7.000000000000001e-06,69000000.0,11961.7464,46905.1373,3d4(5D)4s,a 6D,1/2,3d4(5D)4p,z 6F°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3683&amp;comment_code=&amp;element=Cr&amp;spectr_charge=2&amp;ref=3683&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=18847&amp;comment_code=&amp;element=Cr&amp;spectr_charge=2&amp;ref=18847&amp;type=
286.256914,7.000000000000001e-06,63000000.0,12303.82,47227.2186,3d4(5D)4s,a 6D,7/2,3d4(5D)4p,z 6F°,7/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3683&amp;comment_code=&amp;element=Cr&amp;spectr_charge=2&amp;ref=3683&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=18847&amp;comment_code=&amp;element=Cr&amp;spectr_charge=2&amp;ref=18847&amp;type=
286.673983,7.000000000000001e-06,120000000.0,12032.5447,46905.1373,3d4(5D)4s,a 6D,3/2,3d4(5D)4p,z 6F°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3683&amp;comment_code=&amp;element=Cr&amp;spectr_charge=2&amp;ref=3683&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=18847&amp;comment_code=&amp;element=Cr&amp;spectr_charge=2&amp;ref=18847&amp;type=
286.709401,8e-06,110000000.0,19631.2058,54499.4907,3d4(5D)4s,a 4D,3/2,3d4(5D)4p,z 4D°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3683&amp;comment_code=&amp;element=Cr&amp;spectr_charge=2&amp;ref=3683&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=18847&amp;comment_code=&amp;element=Cr&amp;spectr_charge=2&amp;ref=18847&amp;type=
