Wavelength,Aki (s-1),Ei,Ek,Lower Level Conf,Lower Level Term,Lower Level J,Upper Level Conf,Upper Level Term,Upper Level J,Type,TPRef.,LineRef.
373.6902,170000000.0,25414.4,52166.93,3p64p,2P°,3/2,3p65s,2S,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8043&amp;comment_code=&amp;element=Ca&amp;spectr_charge=2&amp;ref=8043&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7323&amp;comment_code=&amp;element=Ca&amp;spectr_charge=2&amp;ref=7323&amp;type=
393.3663,147000000.0,0.0,25414.4,3p64s,2S,1/2,3p64p,2P°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8043&amp;comment_code=&amp;element=Ca&amp;spectr_charge=2&amp;ref=8043&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7323&amp;comment_code=&amp;element=Ca&amp;spectr_charge=2&amp;ref=7323&amp;type=
396.8469,140000000.0,0.0,25191.51,3p64s,2S,1/2,3p64p,2P°,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8043&amp;comment_code=&amp;element=Ca&amp;spectr_charge=2&amp;ref=8043&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7323&amp;comment_code=&amp;element=Ca&amp;spectr_charge=2&amp;ref=7323&amp;type=
500.1479,20000000.0,60533.02,80521.53,3p65p,2P°,1/2,3p66d,2D,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=1619&amp;comment_code=CA&amp;element=Ca&amp;spectr_charge=2&amp;ref=1619&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7323&amp;comment_code=&amp;element=Ca&amp;spectr_charge=2&amp;ref=7323&amp;type=
501.9971,23000000.0,60611.28,80526.16,3p65p,2P°,3/2,3p66d,2D,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=1619&amp;comment_code=CA&amp;element=Ca&amp;spectr_charge=2&amp;ref=1619&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7323&amp;comment_code=&amp;element=Ca&amp;spectr_charge=2&amp;ref=7323&amp;type=
502.1138,3900000.0,60611.28,80521.53,3p65p,2P°,3/2,3p66d,2D,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=1619&amp;comment_code=CA&amp;element=Ca&amp;spectr_charge=2&amp;ref=1619&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7323&amp;comment_code=&amp;element=Ca&amp;spectr_charge=2&amp;ref=7323&amp;type=
729.147,1.3,0.0,13710.88,3p64s,2S,1/2,3p63d,2D,5/2,E2,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=340&amp;comment_code=&amp;element=Ca&amp;spectr_charge=2&amp;ref=340&amp;type=E2,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7323&amp;comment_code=&amp;element=Ca&amp;spectr_charge=2&amp;ref=7323&amp;type=E2
732.389,1.3,0.0,13650.19,3p64s,2S,1/2,3p63d,2D,3/2,E2,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=340&amp;comment_code=&amp;element=Ca&amp;spectr_charge=2&amp;ref=340&amp;type=E2,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7323&amp;comment_code=&amp;element=Ca&amp;spectr_charge=2&amp;ref=7323&amp;type=E2
820.172,51000000.0,60533.02,72722.23,3p65p,2P°,1/2,3p65d,2D,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=1619&amp;comment_code=CA&amp;element=Ca&amp;spectr_charge=2&amp;ref=1619&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7323&amp;comment_code=&amp;element=Ca&amp;spectr_charge=2&amp;ref=7323&amp;type=
824.880,61000000.0,60611.28,72730.93,3p65p,2P°,3/2,3p65d,2D,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=1619&amp;comment_code=CA&amp;element=Ca&amp;spectr_charge=2&amp;ref=1619&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7323&amp;comment_code=&amp;element=Ca&amp;spectr_charge=2&amp;ref=7323&amp;type=
825.472,10000000.0,60611.28,72722.23,3p65p,2P°,3/2,3p65d,2D,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=1619&amp;comment_code=CA&amp;element=Ca&amp;spectr_charge=2&amp;ref=1619&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7323&amp;comment_code=&amp;element=Ca&amp;spectr_charge=2&amp;ref=7323&amp;type=
849.802,1110000.0,13650.19,25414.4,3p63d,2D,3/2,3p64p,2P°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=u7&amp;element=Ca&amp;spectr_charge=2&amp;ref=&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7323&amp;comment_code=&amp;element=Ca&amp;spectr_charge=2&amp;ref=7323&amp;type=
854.209,9900000.0,13710.88,25414.4,3p63d,2D,5/2,3p64p,2P°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=u7&amp;element=Ca&amp;spectr_charge=2&amp;ref=&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7323&amp;comment_code=&amp;element=Ca&amp;spectr_charge=2&amp;ref=7323&amp;type=
866.214,10600000.0,13650.19,25191.51,3p63d,2D,3/2,3p64p,2P°,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=u7&amp;element=Ca&amp;spectr_charge=2&amp;ref=&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7323&amp;comment_code=&amp;element=Ca&amp;spectr_charge=2&amp;ref=7323&amp;type=
985.476,19000000.0,60533.02,70677.62,3p65p,2P°,1/2,3p66s,2S,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=1619&amp;comment_code=CA&amp;element=Ca&amp;spectr_charge=2&amp;ref=1619&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7323&amp;comment_code=&amp;element=Ca&amp;spectr_charge=2&amp;ref=7323&amp;type=
993.137,38000000.0,60611.28,70677.62,3p65p,2P°,3/2,3p66s,2S,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=1619&amp;comment_code=CA&amp;element=Ca&amp;spectr_charge=2&amp;ref=1619&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7323&amp;comment_code=&amp;element=Ca&amp;spectr_charge=2&amp;ref=7323&amp;type=
1 183.900,23000000.0,52166.93,60611.28,3p65s,2S,1/2,3p65p,2P°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=1619&amp;comment_code=CA&amp;element=Ca&amp;spectr_charge=2&amp;ref=1619&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7323&amp;comment_code=&amp;element=Ca&amp;spectr_charge=2&amp;ref=7323&amp;type=
1 194.974,23000000.0,52166.93,60533.02,3p65s,2S,1/2,3p65p,2P°,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=1619&amp;comment_code=CA&amp;element=Ca&amp;spectr_charge=2&amp;ref=1619&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7323&amp;comment_code=&amp;element=Ca&amp;spectr_charge=2&amp;ref=7323&amp;type=
164 772,2.41e-06,13650.19,13710.88,3p63d,2D,3/2,3p63d,2D,5/2,M1,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=340&amp;comment_code=&amp;element=Ca&amp;spectr_charge=2&amp;ref=340&amp;type=M1,
