Wavelength,Aki (s-1),Ei,Ek,Lower Level Conf,Lower Level Term,Lower Level J,Upper Level Conf,Upper Level Term,Upper Level J,Type,TPRef.,LineRef.
1 339.550,9.8e-05,25036.38,32499.53,3p63d8(1D)4s,2D,5/2,3p63d8(1G)4s,2G,9/2,E2,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4240&amp;comment_code=&amp;element=Ni&amp;spectr_charge=2&amp;ref=4240&amp;type=E2,
1 676.649,0.08,23108.28,29070.93,3p63d8(3P)4s,4P,5/2,3p63d8(3P)4s,2P,3/2,M1,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4240&amp;comment_code=&amp;element=Ni&amp;spectr_charge=2&amp;ref=4240&amp;type=M1,
1 676.649,2.2e-05,23108.28,29070.93,3p63d8(3P)4s,4P,5/2,3p63d8(3P)4s,2P,3/2,E2,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4240&amp;comment_code=&amp;element=Ni&amp;spectr_charge=2&amp;ref=4240&amp;type=E2,
1 724.476,0.077,23796.18,29593.46,3p63d8(1D)4s,2D,3/2,3p63d8(3P)4s,2P,1/2,M1,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4240&amp;comment_code=&amp;element=Ni&amp;spectr_charge=2&amp;ref=4240&amp;type=M1,
1 724.476,2.1000000000000002e-06,23796.18,29593.46,3p63d8(1D)4s,2D,3/2,3p63d8(3P)4s,2P,1/2,E2,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4240&amp;comment_code=&amp;element=Ni&amp;spectr_charge=2&amp;ref=4240&amp;type=E2,
1 764.578,0.0028,9330.04,14995.57,3p63d8(3F)4s,4F,7/2,3p63d8(3F)4s,2F,5/2,M1,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4240&amp;comment_code=&amp;element=Ni&amp;spectr_charge=2&amp;ref=4240&amp;type=M1,
1 895.31,1.4999999999999999e-05,23796.18,29070.93,3p63d8(1D)4s,2D,3/2,3p63d8(3P)4s,2P,3/2,E2,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4240&amp;comment_code=&amp;element=Ni&amp;spectr_charge=2&amp;ref=4240&amp;type=E2,
1 895.31,0.073,23796.18,29070.93,3p63d8(1D)4s,2D,3/2,3p63d8(3P)4s,2P,3/2,M1,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4240&amp;comment_code=&amp;element=Ni&amp;spectr_charge=2&amp;ref=4240&amp;type=M1,
1 938.77,0.087,8393.9,13550.39,3p63d8(3F)4s,4F,9/2,3p63d8(3F)4s,2F,7/2,M1,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4240&amp;comment_code=&amp;element=Ni&amp;spectr_charge=2&amp;ref=4240&amp;type=M1,
2 049.22,0.0072,10115.66,14995.57,3p63d8(3F)4s,4F,5/2,3p63d8(3F)4s,2F,5/2,M1,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4240&amp;comment_code=&amp;element=Ni&amp;spectr_charge=2&amp;ref=4240&amp;type=M1,
