Wavelength,Aki (s-1),Ei,Ek,Lower Level Conf,Lower Level Term,Lower Level J,Upper Level Conf,Upper Level Term,Upper Level J,Type,TPRef.,LineRef.
542.3516,3700000.0,110297.72,128730.82,3s23p3(4S°)3d,5D°,3.0,3s23p3(4S°)4p,5P,3.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=1277&amp;comment_code=LS&amp;element=Cl&amp;spectr_charge=2&amp;ref=1277&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=1617&amp;comment_code=&amp;element=Cl&amp;spectr_charge=2&amp;ref=1617&amp;type=
542.4352,560000.0,110300.56,128730.82,3s23p3(4S°)3d,5D°,2.0,3s23p3(4S°)4p,5P,3.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=1277&amp;comment_code=LS&amp;element=Cl&amp;spectr_charge=2&amp;ref=1277&amp;type=,
544.3375,15000000.0,110297.72,128663.57,3s23p3(4S°)3d,5D°,3.0,3s23p3(4S°)4p,5P,2.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=1277&amp;comment_code=LS&amp;element=Cl&amp;spectr_charge=2&amp;ref=1277&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=1617&amp;comment_code=&amp;element=Cl&amp;spectr_charge=2&amp;ref=1617&amp;type=
544.4217,9500000.0,110300.56,128663.57,3s23p3(4S°)3d,5D°,2.0,3s23p3(4S°)4p,5P,2.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=1277&amp;comment_code=LS&amp;element=Cl&amp;spectr_charge=2&amp;ref=1277&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=1617&amp;comment_code=&amp;element=Cl&amp;spectr_charge=2&amp;ref=1617&amp;type=
544.4976,2400000.0,110303.12,128663.57,3s23p3(4S°)3d,5D°,1.0,3s23p3(4S°)4p,5P,2.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=1277&amp;comment_code=LS&amp;element=Cl&amp;spectr_charge=2&amp;ref=1277&amp;type=,
545.6275,8400000.0,110300.56,128622.99,3s23p3(4S°)3d,5D°,2.0,3s23p3(4S°)4p,5P,1.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=1277&amp;comment_code=LS&amp;element=Cl&amp;spectr_charge=2&amp;ref=1277&amp;type=,
545.7037,11000000.0,110303.12,128622.99,3s23p3(4S°)3d,5D°,1.0,3s23p3(4S°)4p,5P,1.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=1277&amp;comment_code=LS&amp;element=Cl&amp;spectr_charge=2&amp;ref=1277&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=1617&amp;comment_code=&amp;element=Cl&amp;spectr_charge=2&amp;ref=1617&amp;type=
545.7455,4800000.0,110304.52,128622.99,3s23p3(4S°)3d,5D°,0.0,3s23p3(4S°)4p,5P,1.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=1277&amp;comment_code=LS&amp;element=Cl&amp;spectr_charge=2&amp;ref=1277&amp;type=,
556.8761,50000000.0,153258.61,171210.94,3s23p3(2D°)4p,1D,2.0,3s23p3(2D°)5s,1D°,2.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=1619&amp;comment_code=CA&amp;element=Cl&amp;spectr_charge=2&amp;ref=1619&amp;type=,
609.468,53000000.0,129066.96,145470.16,3s23p3(2D°)4s,1D°,2.0,3s23p3(2D°)4p,1P,1.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=1619&amp;comment_code=CA&amp;element=Cl&amp;spectr_charge=2&amp;ref=1619&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=1617&amp;comment_code=&amp;element=Cl&amp;spectr_charge=2&amp;ref=1617&amp;type=
616.184,2.29,11653.58,27878.02,3s23p4,1D,2.0,3s23p4,1S,0.0,E2,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=761&amp;comment_code=&amp;element=Cl&amp;spectr_charge=2&amp;ref=761&amp;type=E2,
639.940,4000000.0,146014.75,161636.89,3s23p3(2P°)3d,3P°,2.0,3s23p3(4S°)5p,3P,2.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=1619&amp;comment_code=CA&amp;element=Cl&amp;spectr_charge=2&amp;ref=1619&amp;type=,
675.938,13000000.0,143998.08,158788.25,3s23p3(2P°)3d,3F°,4.0,3s23p3(2P°)4p,3D,3.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=1619&amp;comment_code=CA&amp;element=Cl&amp;spectr_charge=2&amp;ref=1619&amp;type=,
684.188,1100000.0,144176.42,158788.25,3s23p3(2P°)3d,3F°,3.0,3s23p3(2P°)4p,3D,3.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=1619&amp;comment_code=CA&amp;element=Cl&amp;spectr_charge=2&amp;ref=1619&amp;type=,
685.017,12000000.0,144176.42,158770.58,3s23p3(2P°)3d,3F°,3.0,3s23p3(2P°)4p,3D,2.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=1619&amp;comment_code=CA&amp;element=Cl&amp;spectr_charge=2&amp;ref=1619&amp;type=,
692.201,31000.0,144345.56,158788.25,3s23p3(2P°)3d,3F°,2.0,3s23p3(2P°)4p,3D,3.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=1619&amp;comment_code=CA&amp;element=Cl&amp;spectr_charge=2&amp;ref=1619&amp;type=,
693.049,1500000.0,144345.56,158770.58,3s23p3(2P°)3d,3F°,2.0,3s23p3(2P°)4p,3D,2.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=1619&amp;comment_code=CA&amp;element=Cl&amp;spectr_charge=2&amp;ref=1619&amp;type=,
