Wavelength,Aki (s-1),Ei,Ek,Lower Level Conf,Lower Level Term,Lower Level J,Upper Level Conf,Upper Level Term,Upper Level J,Type,TPRef.,LineRef.
123.0749,0.0118,0.0,81251.32,3s23p,2P°,1/2,3s24p,2P°,3/2,M1,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=c22&amp;element=Si&amp;spectr_charge=2&amp;ref=&amp;type=M1,
123.0749,2150.0,0.0,81251.32,3s23p,2P°,1/2,3s24p,2P°,3/2,E2,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=c22&amp;element=Si&amp;spectr_charge=2&amp;ref=&amp;type=E2,
123.1263,165000000.0,43107.91,124325.3,3s3p2,4P,5/2,3s3p(3P°)3d,4D°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6527&amp;comment_code=c4&amp;element=Si&amp;spectr_charge=2&amp;ref=6527&amp;type=,
123.1391,990000000.0,43107.91,124316.9,3s3p2,4P,5/2,3s3p(3P°)3d,4D°,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6527&amp;comment_code=c4&amp;element=Si&amp;spectr_charge=2&amp;ref=6527&amp;type=,
123.1658,7.17e-06,0.0,81191.34,3s23p,2P°,1/2,3s24p,2P°,1/2,M1,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=c22&amp;element=Si&amp;spectr_charge=2&amp;ref=&amp;type=M1,
123.5116,2120.0,287.24,81251.32,3s23p,2P°,3/2,3s24p,2P°,3/2,E2,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=c22&amp;element=Si&amp;spectr_charge=2&amp;ref=&amp;type=E2,
123.5116,4.8200000000000006e-05,287.24,81251.32,3s23p,2P°,3/2,3s24p,2P°,3/2,M1,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=c22&amp;element=Si&amp;spectr_charge=2&amp;ref=&amp;type=M1,
123.6031,4300.0,287.24,81191.34,3s23p,2P°,3/2,3s24p,2P°,1/2,E2,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=c22&amp;element=Si&amp;spectr_charge=2&amp;ref=&amp;type=E2,
123.6031,0.0249,287.24,81191.34,3s23p,2P°,3/2,3s24p,2P°,1/2,M1,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=c22&amp;element=Si&amp;spectr_charge=2&amp;ref=&amp;type=M1,
124.6740,403000000.0,42824.29,123033.5,3s3p2,4P,1/2,3p3,4S°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=1533&amp;comment_code=&amp;element=Si&amp;spectr_charge=2&amp;ref=1533&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3541&amp;comment_code=&amp;element=Si&amp;spectr_charge=2&amp;ref=3541&amp;type=
