Wavelength,Aki (s-1),Ei,Ek,Lower Level Conf,Lower Level Term,Lower Level J,Upper Level Conf,Upper Level Term,Upper Level J,Type,TPRef.,LineRef.
548.5696+,9400000.0,10194.805,28418.97,4f4(5I)5d,6K,17/2,4f4(5I)6p,6K°,17/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7685&amp;comment_code=&amp;element=Nd&amp;spectr_charge=2&amp;ref=7685&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3260&amp;comment_code=&amp;element=Nd&amp;spectr_charge=2&amp;ref=3260&amp;type=
553.5322+,2300000.0,11373.475,29434.255,4f4(5I)5d,6I,15/2,4f4(5I)6p,6H°,13/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7685&amp;comment_code=&amp;element=Nd&amp;spectr_charge=2&amp;ref=7685&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3475&amp;comment_code=&amp;element=Nd&amp;spectr_charge=2&amp;ref=3475&amp;type=
559.4416+,9300000.0,9042.76,26912.765,4f4(5I)5d,6K,15/2,4f4(5I)6p,6K°,15/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7685&amp;comment_code=&amp;element=Nd&amp;spectr_charge=2&amp;ref=7685&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3260&amp;comment_code=&amp;element=Nd&amp;spectr_charge=2&amp;ref=3260&amp;type=
562.0594+,13000000.0,12459.995,30246.77,4f4(5I)5d,6I,17/2,4f4(5I)6p,6I°,17/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4515&amp;comment_code=&amp;element=Nd&amp;spectr_charge=2&amp;ref=4515&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3475&amp;comment_code=&amp;element=Nd&amp;spectr_charge=2&amp;ref=3475&amp;type=
568.8518+,7300000.0,7950.075,25524.47,4f4(5I)5d,6K,13/2,4f4(5I)6p,6K°,13/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7685&amp;comment_code=&amp;element=Nd&amp;spectr_charge=2&amp;ref=7685&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3260&amp;comment_code=&amp;element=Nd&amp;spectr_charge=2&amp;ref=3260&amp;type=
571.8118+,5100000.0,11373.475,28856.895,4f4(5I)5d,6I,15/2,4f4(5I)6p,6I°,15/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7685&amp;comment_code=&amp;element=Nd&amp;spectr_charge=2&amp;ref=7685&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3260&amp;comment_code=&amp;element=Nd&amp;spectr_charge=2&amp;ref=3260&amp;type=
572.6825+,3100000.0,8420.32,25877.16,4f4(5I)5d,6I,9/2,4f4(5I)6p,6I°,9/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7685&amp;comment_code=&amp;element=Nd&amp;spectr_charge=2&amp;ref=7685&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3260&amp;comment_code=&amp;element=Nd&amp;spectr_charge=2&amp;ref=3260&amp;type=
574.0858+,5000000.0,9357.91,26772.08,4f4(5I)5d,6I,11/2,4f4(5I)6p,6I°,11/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7685&amp;comment_code=&amp;element=Nd&amp;spectr_charge=2&amp;ref=7685&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3260&amp;comment_code=&amp;element=Nd&amp;spectr_charge=2&amp;ref=3260&amp;type=
580.4004+,5900000.0,6005.27,23229.98,4f4(5I)5d,6K,9/2,4f4(5I)6p,6K°,9/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7685&amp;comment_code=&amp;element=Nd&amp;spectr_charge=2&amp;ref=7685&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3260&amp;comment_code=&amp;element=Nd&amp;spectr_charge=2&amp;ref=3260&amp;type=
586.5027+,1300000.0,11373.475,28418.97,4f4(5I)5d,6I,15/2,4f4(5I)6p,6K°,17/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4515&amp;comment_code=&amp;element=Nd&amp;spectr_charge=2&amp;ref=4515&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3260&amp;comment_code=&amp;element=Nd&amp;spectr_charge=2&amp;ref=3260&amp;type=
605.1868+,1100000.0,9357.91,25877.16,4f4(5I)5d,6I,11/2,4f4(5I)6p,6I°,9/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4515&amp;comment_code=&amp;element=Nd&amp;spectr_charge=2&amp;ref=4515&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3260&amp;comment_code=&amp;element=Nd&amp;spectr_charge=2&amp;ref=3260&amp;type=
618.3897+,1480000.0,9357.91,25524.47,4f4(5I)5d,6I,11/2,4f4(5I)6p,6K°,13/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7685&amp;comment_code=&amp;element=Nd&amp;spectr_charge=2&amp;ref=7685&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3260&amp;comment_code=&amp;element=Nd&amp;spectr_charge=2&amp;ref=3260&amp;type=
