Wavelength,Unc.(nm),Aki (s-1),Ei,Ek,Lower Level Conf,Lower Level Term,Lower Level J,Upper Level Conf,Upper Level Term,Upper Level J,Type,TPRef.,LineRef.
261.1811,0.001,220000000.0,293220.33,331496.51,2s22p53p,3S,1.0,2s22p5(2P°3/2)4s,2[3/2]°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7663&amp;comment_code=c78&amp;element=Na&amp;spectr_charge=2&amp;ref=7663&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=914&amp;comment_code=&amp;element=Na&amp;spectr_charge=2&amp;ref=914&amp;type=
266.0997,0.001,165000000.0,293220.33,330789.05,2s22p53p,3S,1.0,2s22p5(2P°3/2)3d,2[3/2]°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6036&amp;comment_code=&amp;element=Na&amp;spectr_charge=2&amp;ref=6036&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=914&amp;comment_code=&amp;element=Na&amp;spectr_charge=2&amp;ref=914&amp;type=
267.1829,0.001,264000000.0,293220.33,330636.75,2s22p53p,3S,1.0,2s22p5(2P°3/2)3d,2[1/2]°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6036&amp;comment_code=&amp;element=Na&amp;spectr_charge=2&amp;ref=6036&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=914&amp;comment_code=&amp;element=Na&amp;spectr_charge=2&amp;ref=914&amp;type=
267.8085,0.001,301000000.0,293220.33,330549.35,2s22p53p,3S,1.0,2s22p5(2P°3/2)3d,2[1/2]°,0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6036&amp;comment_code=&amp;element=Na&amp;spectr_charge=2&amp;ref=6036&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=914&amp;comment_code=&amp;element=Na&amp;spectr_charge=2&amp;ref=914&amp;type=
279.9217,0.001,2640000.0,297248.82,332962.57,2s22p53p,3D,3.0,2s22p5(2P°1/2)3d,2[3/2]°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6036&amp;comment_code=&amp;element=Na&amp;spectr_charge=2&amp;ref=6036&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=914&amp;comment_code=&amp;element=Na&amp;spectr_charge=2&amp;ref=914&amp;type=
280.8705,0.001,15000000.0,297248.82,332841.93,2s22p53p,3D,3.0,2s22p5(2P°1/2)3d,2[5/2]°,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7663&amp;comment_code=c79&amp;element=Na&amp;spectr_charge=2&amp;ref=7663&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=914&amp;comment_code=&amp;element=Na&amp;spectr_charge=2&amp;ref=914&amp;type=
280.9520,0.001,59500000.0,264924.32,300507.11,2s22p53s,3P°,2.0,2s22p53p,3P,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7663&amp;comment_code=&amp;element=Na&amp;spectr_charge=2&amp;ref=7663&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=914&amp;comment_code=&amp;element=Na&amp;spectr_charge=2&amp;ref=914&amp;type=
281.1843,0.001,1010000.0,297248.82,332802.21,2s22p53p,3D,3.0,2s22p5(2P°1/2)3d,2[5/2]°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7663&amp;comment_code=&amp;element=Na&amp;spectr_charge=2&amp;ref=7663&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=914&amp;comment_code=&amp;element=Na&amp;spectr_charge=2&amp;ref=914&amp;type=
281.3906,0.001,6900000.0,297635.61,333162.94,2s22p53p,3D,2.0,2s22p5(2P°1/2)3d,2[3/2]°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7663&amp;comment_code=c80&amp;element=Na&amp;spectr_charge=2&amp;ref=7663&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=914&amp;comment_code=&amp;element=Na&amp;spectr_charge=2&amp;ref=914&amp;type=
281.8285,0.001,12000000.0,297635.61,333107.74,2s22p53p,3D,2.0,2s22p5(2P°1/2)4s,2[1/2]°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7663&amp;comment_code=c80&amp;element=Na&amp;spectr_charge=2&amp;ref=7663&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=914&amp;comment_code=&amp;element=Na&amp;spectr_charge=2&amp;ref=914&amp;type=
282.9867,0.001,33600000.0,297635.61,332962.57,2s22p53p,3D,2.0,2s22p5(2P°1/2)3d,2[3/2]°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6036&amp;comment_code=&amp;element=Na&amp;spectr_charge=2&amp;ref=6036&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=914&amp;comment_code=&amp;element=Na&amp;spectr_charge=2&amp;ref=914&amp;type=
283.9564,0.001,51000000.0,297635.61,332841.93,2s22p53p,3D,2.0,2s22p5(2P°1/2)3d,2[5/2]°,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7663&amp;comment_code=c79&amp;element=Na&amp;spectr_charge=2&amp;ref=7663&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=914&amp;comment_code=&amp;element=Na&amp;spectr_charge=2&amp;ref=914&amp;type=
284.1721,0.001,89200000.0,264924.32,300103.92,2s22p53s,3P°,2.0,2s22p53p,3P,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7663&amp;comment_code=&amp;element=Na&amp;spectr_charge=2&amp;ref=7663&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=914&amp;comment_code=&amp;element=Na&amp;spectr_charge=2&amp;ref=914&amp;type=
284.2772,0.001,523000.0,297635.61,332802.21,2s22p53p,3D,2.0,2s22p5(2P°1/2)3d,2[5/2]°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7663&amp;comment_code=&amp;element=Na&amp;spectr_charge=2&amp;ref=7663&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=914&amp;comment_code=&amp;element=Na&amp;spectr_charge=2&amp;ref=914&amp;type=
285.6508,0.001,62000000.0,298165.44,333162.94,2s22p53p,3D,1.0,2s22p5(2P°1/2)3d,2[3/2]°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7663&amp;comment_code=c80&amp;element=Na&amp;spectr_charge=2&amp;ref=7663&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=914&amp;comment_code=&amp;element=Na&amp;spectr_charge=2&amp;ref=914&amp;type=
285.9486,0.001,21900000.0,264924.32,299885.37,2s22p53s,3P°,2.0,2s22p53p,1P,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7663&amp;comment_code=&amp;element=Na&amp;spectr_charge=2&amp;ref=7663&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=914&amp;comment_code=&amp;element=Na&amp;spectr_charge=2&amp;ref=914&amp;type=
286.1021,0.001,8000000.0,298165.44,333107.74,2s22p53p,3D,1.0,2s22p5(2P°1/2)4s,2[1/2]°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7663&amp;comment_code=c80&amp;element=Na&amp;spectr_charge=2&amp;ref=7663&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=914&amp;comment_code=&amp;element=Na&amp;spectr_charge=2&amp;ref=914&amp;type=
287.1277,0.001,27500000.0,265689.62,300507.11,2s22p53s,3P°,1.0,2s22p53p,3P,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7663&amp;comment_code=&amp;element=Na&amp;spectr_charge=2&amp;ref=7663&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=914&amp;comment_code=&amp;element=Na&amp;spectr_charge=2&amp;ref=914&amp;type=
287.2957,0.001,26300000.0,298165.44,332962.57,2s22p53p,3D,1.0,2s22p5(2P°1/2)3d,2[3/2]°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6036&amp;comment_code=&amp;element=Na&amp;spectr_charge=2&amp;ref=6036&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=914&amp;comment_code=&amp;element=Na&amp;spectr_charge=2&amp;ref=914&amp;type=
288.1149,0.001,250000000.0,265689.62,300387.82,2s22p53s,3P°,1.0,2s22p53p,3P,0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7663&amp;comment_code=&amp;element=Na&amp;spectr_charge=2&amp;ref=7663&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=914&amp;comment_code=&amp;element=Na&amp;spectr_charge=2&amp;ref=914&amp;type=
288.6259,0.001,107000000.0,298165.44,332802.21,2s22p53p,3D,1.0,2s22p5(2P°1/2)3d,2[5/2]°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7663&amp;comment_code=&amp;element=Na&amp;spectr_charge=2&amp;ref=7663&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=914&amp;comment_code=&amp;element=Na&amp;spectr_charge=2&amp;ref=914&amp;type=
289.3954,0.001,148000000.0,298165.44,332710.11,2s22p53p,3D,1.0,2s22p5(2P°1/2)4s,2[1/2]°,0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7663&amp;comment_code=&amp;element=Na&amp;spectr_charge=2&amp;ref=7663&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=914&amp;comment_code=&amp;element=Na&amp;spectr_charge=2&amp;ref=914&amp;type=
290.1143,0.001,110000000.0,297248.82,331707.9,2s22p53p,3D,3.0,2s22p5(2P°3/2)3d,2[5/2]°,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7663&amp;comment_code=c81&amp;element=Na&amp;spectr_charge=2&amp;ref=7663&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=914&amp;comment_code=&amp;element=Na&amp;spectr_charge=2&amp;ref=914&amp;type=
290.4709,0.001,10000000.0,297248.82,331665.59,2s22p53p,3D,3.0,2s22p5(2P°3/2)3d,2[5/2]°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6036&amp;comment_code=c79&amp;element=Na&amp;spectr_charge=2&amp;ref=6036&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=914&amp;comment_code=&amp;element=Na&amp;spectr_charge=2&amp;ref=914&amp;type=
290.4918,0.001,73000000.0,265689.62,300103.92,2s22p53s,3P°,1.0,2s22p53p,3P,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7663&amp;comment_code=&amp;element=Na&amp;spectr_charge=2&amp;ref=7663&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=914&amp;comment_code=&amp;element=Na&amp;spectr_charge=2&amp;ref=914&amp;type=
291.7521,0.001,79200000.0,264924.32,299189.96,2s22p53s,3P°,2.0,2s22p53p,1D,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7663&amp;comment_code=&amp;element=Na&amp;spectr_charge=2&amp;ref=7663&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=914&amp;comment_code=&amp;element=Na&amp;spectr_charge=2&amp;ref=914&amp;type=
291.9050,0.001,160000000.0,297248.82,331496.51,2s22p53p,3D,3.0,2s22p5(2P°3/2)4s,2[3/2]°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7663&amp;comment_code=c78&amp;element=Na&amp;spectr_charge=2&amp;ref=7663&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=914&amp;comment_code=&amp;element=Na&amp;spectr_charge=2&amp;ref=914&amp;type=
291.9849,0.001,133000000.0,297635.61,331873.93,2s22p53p,3D,2.0,2s22p5(2P°3/2)4s,2[3/2]°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7663&amp;comment_code=c79&amp;element=Na&amp;spectr_charge=2&amp;ref=7663&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=914&amp;comment_code=&amp;element=Na&amp;spectr_charge=2&amp;ref=914&amp;type=
292.0944,0.001,66600000.0,266281.62,300507.11,2s22p53s,3P°,0.0,2s22p53p,3P,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7663&amp;comment_code=&amp;element=Na&amp;spectr_charge=2&amp;ref=7663&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=914&amp;comment_code=&amp;element=Na&amp;spectr_charge=2&amp;ref=914&amp;type=
292.3484,0.001,14100000.0,265689.62,299885.37,2s22p53s,3P°,1.0,2s22p53p,1P,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7663&amp;comment_code=&amp;element=Na&amp;spectr_charge=2&amp;ref=7663&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=914&amp;comment_code=&amp;element=Na&amp;spectr_charge=2&amp;ref=914&amp;type=
293.0881,0.001,98300000.0,297635.61,331745.06,2s22p53p,3D,2.0,2s22p5(2P°3/2)3d,2[3/2]°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7663&amp;comment_code=&amp;element=Na&amp;spectr_charge=2&amp;ref=7663&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=914&amp;comment_code=&amp;element=Na&amp;spectr_charge=2&amp;ref=914&amp;type=
293.4078,0.001,28000000.0,297635.61,331707.9,2s22p53p,3D,2.0,2s22p5(2P°3/2)3d,2[5/2]°,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7663&amp;comment_code=c77&amp;element=Na&amp;spectr_charge=2&amp;ref=7663&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=914&amp;comment_code=&amp;element=Na&amp;spectr_charge=2&amp;ref=914&amp;type=
293.7726,0.001,130000000.0,297635.61,331665.59,2s22p53p,3D,2.0,2s22p5(2P°3/2)3d,2[5/2]°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6036&amp;comment_code=c79&amp;element=Na&amp;spectr_charge=2&amp;ref=6036&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=914&amp;comment_code=&amp;element=Na&amp;spectr_charge=2&amp;ref=914&amp;type=
294.2655,0.001,10000000.0,299189.96,333162.94,2s22p53p,1D,2.0,2s22p5(2P°1/2)3d,2[3/2]°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7663&amp;comment_code=c80&amp;element=Na&amp;spectr_charge=2&amp;ref=7663&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=914&amp;comment_code=&amp;element=Na&amp;spectr_charge=2&amp;ref=914&amp;type=
294.5699,0.001,28000000.0,297248.82,331186.7,2s22p53p,3D,3.0,2s22p5(2P°3/2)3d,2[7/2]°,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7663&amp;comment_code=c78&amp;element=Na&amp;spectr_charge=2&amp;ref=7663&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=914&amp;comment_code=&amp;element=Na&amp;spectr_charge=2&amp;ref=914&amp;type=
294.7445,0.001,71000000.0,299189.96,333107.74,2s22p53p,1D,2.0,2s22p5(2P°1/2)4s,2[1/2]°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7663&amp;comment_code=c80&amp;element=Na&amp;spectr_charge=2&amp;ref=7663&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=914&amp;comment_code=&amp;element=Na&amp;spectr_charge=2&amp;ref=914&amp;type=
295.1235,0.001,433000000.0,297248.82,331123.04,2s22p53p,3D,3.0,2s22p5(2P°3/2)3d,2[7/2]°,4,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7663&amp;comment_code=&amp;element=Na&amp;spectr_charge=2&amp;ref=7663&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=914&amp;comment_code=&amp;element=Na&amp;spectr_charge=2&amp;ref=914&amp;type=
295.2396,0.001,18000000.0,297635.61,331496.51,2s22p53p,3D,2.0,2s22p5(2P°3/2)4s,2[3/2]°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7663&amp;comment_code=c78&amp;element=Na&amp;spectr_charge=2&amp;ref=7663&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=914&amp;comment_code=&amp;element=Na&amp;spectr_charge=2&amp;ref=914&amp;type=
296.0115,0.001,56000000.0,299189.96,332962.57,2s22p53p,1D,2.0,2s22p5(2P°1/2)3d,2[3/2]°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7663&amp;comment_code=&amp;element=Na&amp;spectr_charge=2&amp;ref=7663&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=914&amp;comment_code=&amp;element=Na&amp;spectr_charge=2&amp;ref=914&amp;type=
296.5746,0.001,460000.0,298165.44,331873.93,2s22p53p,3D,1.0,2s22p5(2P°3/2)4s,2[3/2]°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7663&amp;comment_code=c79&amp;element=Na&amp;spectr_charge=2&amp;ref=7663&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=914&amp;comment_code=&amp;element=Na&amp;spectr_charge=2&amp;ref=914&amp;type=
297.0727,0.001,10300000.0,299189.96,332841.93,2s22p53p,1D,2.0,2s22p5(2P°1/2)3d,2[5/2]°,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7663&amp;comment_code=&amp;element=Na&amp;spectr_charge=2&amp;ref=7663&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=914&amp;comment_code=&amp;element=Na&amp;spectr_charge=2&amp;ref=914&amp;type=
297.4238,0.001,20200000.0,299189.96,332802.21,2s22p53p,1D,2.0,2s22p5(2P°1/2)3d,2[5/2]°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6036&amp;comment_code=&amp;element=Na&amp;spectr_charge=2&amp;ref=6036&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=914&amp;comment_code=&amp;element=Na&amp;spectr_charge=2&amp;ref=914&amp;type=
297.4990,0.001,64700000.0,266281.62,299885.37,2s22p53s,3P°,0.0,2s22p53p,1P,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7663&amp;comment_code=&amp;element=Na&amp;spectr_charge=2&amp;ref=7663&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=914&amp;comment_code=&amp;element=Na&amp;spectr_charge=2&amp;ref=914&amp;type=
297.7128,0.001,120000000.0,298165.44,331745.06,2s22p53p,3D,1.0,2s22p5(2P°3/2)3d,2[3/2]°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6036&amp;comment_code=c79&amp;element=Na&amp;spectr_charge=2&amp;ref=6036&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=914&amp;comment_code=&amp;element=Na&amp;spectr_charge=2&amp;ref=914&amp;type=
297.9660,0.001,200000000.0,297635.61,331186.7,2s22p53p,3D,2.0,2s22p5(2P°3/2)3d,2[7/2]°,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6036&amp;comment_code=c79&amp;element=Na&amp;spectr_charge=2&amp;ref=6036&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=914&amp;comment_code=&amp;element=Na&amp;spectr_charge=2&amp;ref=914&amp;type=
298.0624,0.001,330000.0,297248.82,330789.05,2s22p53p,3D,3.0,2s22p5(2P°3/2)3d,2[3/2]°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6036&amp;comment_code=&amp;element=Na&amp;spectr_charge=2&amp;ref=6036&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=914&amp;comment_code=&amp;element=Na&amp;spectr_charge=2&amp;ref=914&amp;type=
298.4174,0.001,17400000.0,265689.62,299189.96,2s22p53s,3P°,1.0,2s22p53p,1D,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7663&amp;comment_code=&amp;element=Na&amp;spectr_charge=2&amp;ref=7663&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=914&amp;comment_code=&amp;element=Na&amp;spectr_charge=2&amp;ref=914&amp;type=
298.4191,0.001,240000000.0,298165.44,331665.59,2s22p53p,3D,1.0,2s22p5(2P°3/2)3d,2[5/2]°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6036&amp;comment_code=c79&amp;element=Na&amp;spectr_charge=2&amp;ref=6036&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=914&amp;comment_code=&amp;element=Na&amp;spectr_charge=2&amp;ref=914&amp;type=
299.9329,0.001,570000.0,298165.44,331496.51,2s22p53p,3D,1.0,2s22p5(2P°3/2)4s,2[3/2]°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7663&amp;comment_code=c78&amp;element=Na&amp;spectr_charge=2&amp;ref=7663&amp;type=,
300.4151,0.001,17000000.0,299885.37,333162.94,2s22p53p,1P,1.0,2s22p5(2P°1/2)3d,2[3/2]°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6036&amp;comment_code=c80&amp;element=Na&amp;spectr_charge=2&amp;ref=6036&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=914&amp;comment_code=&amp;element=Na&amp;spectr_charge=2&amp;ref=914&amp;type=
300.7446,0.001,16800000.0,264924.32,298165.44,2s22p53s,3P°,2.0,2s22p53p,3D,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7663&amp;comment_code=&amp;element=Na&amp;spectr_charge=2&amp;ref=7663&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=914&amp;comment_code=&amp;element=Na&amp;spectr_charge=2&amp;ref=914&amp;type=
300.9143,0.001,30000000.0,299885.37,333107.74,2s22p53p,1P,1.0,2s22p5(2P°1/2)4s,2[1/2]°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7663&amp;comment_code=c80&amp;element=Na&amp;spectr_charge=2&amp;ref=7663&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=914&amp;comment_code=&amp;element=Na&amp;spectr_charge=2&amp;ref=914&amp;type=
301.5400,0.001,15100000.0,297635.61,330789.05,2s22p53p,3D,2.0,2s22p5(2P°3/2)3d,2[3/2]°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6036&amp;comment_code=&amp;element=Na&amp;spectr_charge=2&amp;ref=6036&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=914&amp;comment_code=&amp;element=Na&amp;spectr_charge=2&amp;ref=914&amp;type=
302.2350,0.001,691000.0,299885.37,332962.57,2s22p53p,1P,1.0,2s22p5(2P°1/2)3d,2[3/2]°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7663&amp;comment_code=&amp;element=Na&amp;spectr_charge=2&amp;ref=7663&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=914&amp;comment_code=&amp;element=Na&amp;spectr_charge=2&amp;ref=914&amp;type=
